CODGEO,code_departement,P10_POP1564,P10_CHOM1564,P15_POP1564,P15_CHOM1564,P21_POP1564,P21_CHOM1564,taux_chomage_2012,taux_chomage_2017,taux_chomage_2022
53067,53,283.628709538933,25.5170537166095,257.895873382744,19.3958237233142,254.099088011391,15.4870904790563,8.9966,7.5208,6.0949
53068,53,103.0,6.0,94.0,2.0,81.1066666666667,2.05333333333333,5.8252,2.1277,2.5316
53069,53,111.0,8.0,100.0,10.0,83.4545454545455,5.96103896103896,7.2072,10.0,7.1429
53071,53,259.0,7.0,273.0,12.0,264.1286138317,7.89141450829744,2.7027,4.3956,2.9877
53072,53,832.0,44.0,797.0,58.0,826.584621904853,39.2259317952618,5.2885,7.2773,4.7455
53073,53,595.000068572548,44.0000050709111,578.142857142856,44.7857142857142,555.738095164782,40.0953446783495,7.395,7.7465,7.2148
53074,53,580.0,18.0,521.0,20.0,525.718793019081,25.1113352689647,3.1034,3.8388,4.7766
53075,53,185.026315789474,5.19736842105265,172.369337979095,12.1672473867596,180.090112362996,8.7503343841943,2.809,7.0588,4.8589
53076,53,193.170731707317,8.04878048780488,205.466666666666,10.2222222222222,202.86925249285,12.1036489840103,4.1667,4.9751,5.9662
53077,53,1754.12991013264,48.7783478535576,1751.56957218439,91.3271139998856,1832.00721495549,83.0633172706871,2.7808,5.214,4.534
53078,53,528.764568764569,25.9393939393939,547.950934065054,34.9554914341246,545.060784445357,23.9054143323629,4.9057,6.3793,4.3858
53079,53,218.0,8.0,217.792349726775,12.327868852459,208.988284993963,20.0683831427933,3.6697,5.6604,9.6026
53080,53,74.4488188976377,9.76377952755904,67.6030534351145,10.3282442748092,72.2330097087379,2.40776699029126,13.1148,15.2778,3.3333
53082,53,410.0,12.0,372.0,10.0,402.804630316904,19.9933957807844,2.9268,2.6882,4.9635
53083,53,529.0,29.0,519.0,46.0,472.081560115718,28.2980741976431,5.482,8.8632,5.9943
53084,53,2522.1990502911,149.784557392848,2394.64257394957,164.304625986647,2311.09807316991,150.678483993555,5.9386,6.8613,6.5198
53085,53,124.194174757282,3.02912621359224,106.454081632653,5.96938775510204,116.185567010309,11.1134020618557,2.439,5.6075,9.5652
53086,53,391.0,22.0,399.0,23.0,373.503263432097,17.9160734358476,5.6266,5.7644,4.7968
53087,53,152.850220264317,5.84140969162996,139.303317535545,13.6161137440758,139.434042553191,7.38723404255319,3.8217,9.7744,5.298
53088,53,554.602941176471,19.2993697478992,529.353732974193,21.6899738068825,484.186623194965,33.0572109982417,3.4799,4.0974,6.8274
53089,53,292.416666666666,17.1416666666666,308.141807423914,18.125988671995,296.798063004847,14.4294716715083,5.8621,5.8824,4.8617
53090,53,99.1578947368426,4.13157894736844,98.8641975308642,5.7037037037037,103.144329896907,4.48453608247423,4.1667,5.7692,4.3478
53091,53,294.683908045977,17.0977011494253,298.399141630901,19.3905579399142,274.704628672281,20.0961716643772,5.802,6.4982,7.3156
53093,53,177.813504823152,6.09646302250806,154.708771929824,7.17192982456139,150.168345419616,3.94894791808695,3.4286,4.6358,2.6297
53094,53,1389.82403226095,47.184830518952,1373.11004582787,58.6123172051482,1359.70636234124,62.2690370952046,3.395,4.2686,4.5796
53096,53,3265.40068451028,207.250161908826,3078.70373641514,244.829698857735,3019.65904014719,148.634057807508,6.3469,7.9524,4.9222
53097,53,5094.60703698608,318.92988972444,4999.60006500821,407.2455853467,4821.37362753252,291.241051406611,6.2601,8.1456,6.0406
53098,53,239.0,10.0,264.0,13.0,242.736938998718,3.97910748894362,4.1841,4.9242,1.6393
53099,53,641.536113936929,28.5127161749746,657.352138307552,39.5541401273885,652.016507430767,21.0202232445835,4.4444,6.0172,3.2239
53100,53,758.409790579584,33.0990409142292,638.908612493796,50.8926332501449,571.030652341734,15.462339044156,4.3643,7.9656,2.7078
53101,53,503.133509866177,24.9075994983256,514.313122066654,28.580257639094,507.354081226997,35.9349872846677,4.9505,5.557,7.0828
53102,53,108.90243902439,10.3170731707317,93.8674698795181,9.57831325301205,105.636363636364,9.05454545454545,9.4737,10.2041,8.5714
53103,53,1324.8023715415,40.5138339920948,1329.28251605009,70.0572406428939,1297.37150123516,49.5246070439796,3.0581,5.2703,3.8173
53104,53,848.615260420709,37.1477450904292,834.082246740221,40.6359077231695,851.782354701165,37.637837680352,4.3775,4.8719,4.4187
53105,53,148.325688073394,6.13761467889906,157.264957264957,7.86324786324786,154.31718061674,15.9295154185022,4.1379,5.0,10.3226
53106,53,311.271396390964,14.9148618488194,321.618820988374,29.3211736119225,311.455388185581,16.6890715599042,4.7916,9.1167,5.3584
53107,53,1498.38965259061,94.6588050314475,1350.9920142081,126.143041701891,1224.13652306979,87.5879341088266,6.3174,9.3371,7.1551
53108,53,331.240601503759,14.0526315789474,330.711703243549,29.5546433187075,358.448784651846,19.7332343220909,4.2424,8.9367,5.5052
53109,53,371.027508090615,17.621359223301,381.678048780487,22.5723577235772,384.233102871752,16.7603087958148,4.7493,5.914,4.362
53110,53,602.58700430709,39.4324292261897,623.112344237089,43.5624102751872,602.668192806482,38.2545807068304,6.5439,6.9911,6.3475
53111,53,307.11952191235,7.82470119521912,328.034144569544,27.4158423900538,296.620859355039,16.747584633047,2.5478,8.3576,5.6461
53112,53,266.857476635513,10.0700934579439,242.185929648241,26.4572864321607,214.243195718994,12.6506368307373,3.7736,10.9244,5.9048
53113,53,376.370641695897,24.2057498172525,376.426609156142,25.3769399624322,386.838387206313,19.8373976943235,6.4314,6.7415,5.1281
53114,53,119.586206896551,6.02955665024628,112.871287128713,12.8712871287129,103.203488372093,5.31976744186047,5.042,11.4035,5.1546
53115,53,215.261538461539,7.10769230769234,209.911668282914,9.63830640092729,198.809993646254,9.01265966970202,3.3019,4.5916,4.5333
53116,53,448.203212801726,18.173296990631,439.69852865524,16.9422907511508,405.086992692007,13.9718105579148,4.0547,3.8532,3.4491
53117,53,275.027837259101,10.152034261242,278.224202990237,18.6122712231184,307.594324582362,10.8617829326402,3.6913,6.6897,3.5312
53118,53,120.576419213974,7.15283842794759,144.341085271317,6.18604651162788,133.213124212902,6.57866167036884,5.9322,4.2857,4.9384
53119,53,2733.88481984906,76.1133336329864,2731.71333988315,119.771257397742,2695.33878945516,121.897467788103,2.7841,4.3845,4.5225
53120,53,295.806991826504,15.9351568419266,262.0,16.0,256.559494161776,19.0423411481217,5.387,6.1069,7.4222
53121,53,812.718352537489,32.7864225817511,769.373477505223,51.4495381317733,743.399236821081,46.0527444254738,4.0342,6.6872,6.1949
53122,53,438.064728279529,19.9160854504457,445.280767566532,31.3047107728364,461.839976252944,30.2368549828692,4.5464,7.0303,6.547
53123,53,777.7499065132,37.4107549968375,788.336201897642,38.258972761316,799.326399557308,29.4060738370127,4.8101,4.8531,3.6789
53124,53,870.112675109837,44.4207562949779,889.704821616876,55.5216323898696,875.771368870752,40.8769622390525,5.1052,6.2405,4.6675
53125,53,650.58048679331,27.4464925470121,604.544294820059,46.1953730067659,593.23083634621,42.1592655469706,4.2188,7.6414,7.1067
53126,53,626.214218009478,24.9289099526066,636.6630532972,32.5230352303523,625.713806660227,23.8793212954076,3.9809,5.1084,3.8163
53127,53,1316.31328958499,72.9280655376818,1233.51978569399,82.795157384988,1199.07665006858,54.8709764513066,5.5403,6.7121,4.5761
53128,53,149.1065830721,3.94984326018809,181.317754669119,11.7587087513368,192.419906230969,7.0856770143721,2.649,6.4851,3.6824
53129,53,250.267175572518,16.0814249363867,238.044041450778,18.2331606217617,227.466670908621,4.91474720442293,6.4257,7.6596,2.1606
53130,53,33680.1378933633,2964.46128398822,31609.7856192091,3390.05557338018,30643.3385594194,2953.29748203593,8.8018,10.7247,9.6376
53131,53,122.378787878788,5.96969696969697,105.0,2.0,109.810055865922,5.27932960893855,4.878,1.9048,4.8077
53132,53,181.058461538462,13.4830769230769,207.965397923876,16.5051903114188,173.095798607023,9.70182576097159,7.4468,7.9365,5.6049
53133,53,438.643835616438,22.3698630136986,463.940096476215,36.2613778174228,414.595144766359,32.6638206414915,5.0998,7.816,7.8785
53134,53,95.0,4.0,87.0,9.0,102.128491620112,4.04469273743017,4.2105,10.3448,3.9604
53135,53,493.0,23.0,480.0,24.0,459.147027034433,18.1207437526875,4.6653,5.0,3.9466
53136,53,722.434946559615,18.8350374011744,757.904830600606,24.7888822038947,782.075239622809,20.653502680454,2.6072,3.2707,2.6409
53137,53,1505.70062468388,56.8651839170545,1597.3921689815,78.741492446403,1662.55754441479,55.5632047442395,3.7767,4.9294,3.342
53139,53,245.736040609138,8.36548223350256,233.663366336634,17.8217821782178,256.410493475394,13.1853870896045,3.4043,7.6271,5.1423
53140,53,2458.94350991715,110.959578207381,2481.25827814569,128.986045411542,2564.98483722053,109.683747442126,4.5125,5.1984,4.2762
53141,53,668.0,26.0,668.0,30.0,722.806387102023,33.5130998686326,3.8922,4.491,4.6365
53142,53,209.273656798991,13.2277416482512,177.729288847517,8.46611043708768,162.753487279159,5.0853753364416,6.3208,4.7635,3.1246
53143,53,339.122641509434,11.6603773584906,338.202676864246,14.1338432122371,333.387774149805,10.1536625988847,3.4384,4.1791,3.0456
53144,53,483.576059850374,11.9401496259352,501.835289846995,19.0951900199927,461.735793265498,19.7063732517037,2.4691,3.8051,4.2679
53145,53,355.758683729435,20.329067641682,346.259124087593,23.0839416058395,357.681869433078,9.04903698709483,5.7143,6.6667,2.5299
53146,53,975.411979406067,33.4979492261586,1036.77544022117,56.9400395954663,1093.79421144656,37.0908699371868,3.4342,5.492,3.391
53147,53,8441.81104639204,672.10007886466,7891.08954872409,701.111688729576,7541.78632720286,623.022136046241,7.9616,8.8849,8.2609
53148,53,125.899038461538,4.87980769230769,143.362831858407,8.60176991150443,152.58407079646,6.1858407079646,3.876,6.0,4.0541
53150,53,615.640625000002,32.0333333333334,620.738378324531,32.177931318691,562.93665686885,25.1454280461297,5.2033,5.1838,4.4668
53151,53,606.03324453735,23.42649516699,606.670194392972,33.6489177966738,657.615081998863,26.4651459593934,3.8655,5.5465,4.0244
53152,53,1507.73479461827,89.7578790859446,1500.20108565916,137.221611261837,1452.9970928845,103.780551434027,5.9532,9.1469,7.1425
53153,53,424.441558441557,16.2077922077922,432.451323939983,24.8719521984029,388.500523707642,22.9209165800081,3.8186,5.7514,5.8998
53154,53,467.724491681572,23.2346939712228,445.440581790367,21.9232501104878,484.879612348766,23.2200585064724,4.9676,4.9217,4.7888
53155,53,880.851553117319,45.4563088771554,850.579792660306,41.979261212377,805.709976112966,35.9363681048469,5.1605,4.9354,4.4602
53156,53,165.810344827585,8.13793103448272,167.619047619048,10.1587301587302,163.290836653386,5.0398406374502,4.908,6.0606,3.0864
53157,53,833.0,18.0,840.125309292325,21.7995961789566,874.193537658508,36.444493209047,2.1609,2.5948,4.1689
53158,53,623.368421052632,28.4240317775571,622.78243902439,23.9531707317073,646.355646158492,28.9862490907089,4.5597,3.8462,4.4846
53160,53,252.0,15.0,242.0,9.0,223.966328585953,10.0199784053244,5.9524,3.719,4.4739
53161,53,1910.6305753676,105.410306127168,1898.74611154449,138.875124497991,1807.35620914614,77.498897023226,5.517,7.314,4.288
53162,53,660.994835872468,27.0819922400105,593.466136272221,41.1714043691569,551.058058571808,24.0784750201159,4.0972,6.9374,4.3695
53163,53,443.008474576271,26.5805084745763,458.152264470265,29.501885125366,464.32291990817,25.5950400156903,6.0,6.4393,5.5123
53164,53,229.809278350515,12.9329896907216,207.665801488247,8.91931954277032,199.215787111176,11.0228651485871,5.6277,4.295,5.5331
53165,53,226.259818731118,15.2749244712991,205.574285714286,12.6657142857143,191.762113720905,8.06320188947645,6.7511,6.1611,4.2048
53168,53,781.7371308187,31.1763416969333,771.602898365782,45.5349550077972,794.589909807501,35.5416194068274,3.9881,5.9013,4.473
53169,53,279.0,11.0,267.0,10.0,247.560349100023,8.92921955614535,3.9427,3.7453,3.6069
53170,53,690.232283775426,30.5872337351754,709.722336721164,42.9135497466372,673.696825137249,36.2036188837854,4.4314,6.0465,5.3739
53172,53,268.0,9.0,277.0,16.0,264.843133160141,13.1020551114779,3.3582,5.7762,4.9471
53173,53,99.7826086956521,8.80434782608695,112.583333333333,10.0520833333333,105.226519337017,7.86740331491713,8.8235,8.9286,7.4766
53174,53,495.0,19.0,544.0,23.0,534.471067683724,16.0338831688647,3.8384,4.2279,3.0
53175,53,807.0,38.0,828.0,35.0,870.234342725535,27.1729940403723,4.7088,4.2271,3.1225
53176,53,279.415225476117,10.0871922554555,285.201314496775,18.8140714441873,285.199645965113,17.0890258468545,3.6101,6.5968,5.992
53177,53,189.36877076412,11.9601328903654,195.192832028021,13.1521678893148,163.479109800345,11.7268384502872,6.3158,6.738,7.1733
53178,53,132.03947368421,4.89035087719298,137.203539823008,4.03539823008848,150.885462555066,5.13215859030837,3.7037,2.9412,3.4014
53179,53,189.569277108434,11.0331325301205,190.917124972683,8.97054774978296,210.897736853863,10.0931944838166,5.8201,4.6987,4.7858
53180,53,441.359887668129,25.9619315075883,435.326687116565,26.7576687116565,431.778243404599,17.3826208300186,5.8823,6.1466,4.0258
53181,53,423.295862373855,17.6216563870033,385.913472751084,30.2434466626299,354.896868642519,10.0128671490776,4.163,7.8368,2.8213
53182,53,1146.70906930716,83.1227154505553,1080.44192089308,76.3574039516097,1095.95574518029,54.3366790637541,7.2488,7.0672,4.9579
53184,53,105.835294117647,5.08823529411765,105.0,5.0,108.670807453416,2.01242236024845,4.8077,4.7619,1.8519
53185,53,1466.46021070017,100.450465010441,1322.51479447168,95.0594952669745,1232.6136970562,104.183849070726,6.8499,7.1878,8.4523
53186,53,1127.64432989691,42.4762886597939,1249.23658471776,64.7055793805848,1232.73557787927,61.3607687057367,3.7668,5.1796,4.9776
53187,53,126.594339622642,2.00943396226416,131.947136563877,5.15418502202645,133.46087544214,4.76483275308084,1.5873,3.9063,3.5702
53188,53,1468.0,117.0,1344.0,129.0,1288.36284592669,109.400269172257,7.97,9.5982,8.4914
53189,53,70.7478260869565,1.96521739130435,66.7889908256883,2.05504587155964,70.0540540540541,4.86486486486486,2.7778,3.0769,6.9444
53190,53,272.0,13.0,246.0,17.0,262.38468504541,19.9450838408512,4.7794,6.9106,7.6015
53191,53,138.888888888889,9.25925925925926,144.803278688525,7.9344262295082,148.560394371293,11.1863549422354,6.6667,5.4795,7.5298
53192,53,201.407624633431,14.9560117302053,198.0,19.0,196.685939984312,6.84602584468674,7.4257,9.596,3.4807
53193,53,329.0,13.0,369.0,24.0,376.650681539748,23.1580659603504,3.9514,6.5041,6.1484
53195,53,270.931769722815,13.4029850746269,307.142284569138,17.8917835671343,325.092969997821,12.5405549842834,4.947,5.8252,3.8575
53196,53,226.0,12.0,207.0,15.0,198.616572135993,12.909334790552,5.3097,7.2464,6.4996
53197,53,492.829105584479,21.3704703852774,463.268829464772,32.9478237226949,478.72803340913,24.8592010117223,4.3363,7.112,5.1928
53198,53,160.202090592335,16.2229965156795,137.233201581028,10.7826086956522,125.889937206133,3.96010483257277,10.1266,7.8571,3.1457
53199,53,140.0,3.0,128.0,2.0,132.500523932266,7.89571312667709,2.1429,1.5625,5.959
53200,53,778.0,31.0,755.0,30.0,764.71203264292,24.9101408913686,3.9846,3.9735,3.2575
53201,53,4535.75368678472,265.454781426347,4333.72263882373,285.424864271595,4173.20102066902,267.839254892998,5.8525,6.5861,6.4181
53202,53,232.787564766839,12.9326424870466,207.599380386298,12.9942921573922,165.646144815585,10.5653510742471,5.5556,6.2593,6.3783
53203,53,323.413533834586,18.1353383458646,318.727433354454,20.0254981205922,323.379416831197,23.0184337798231,5.6075,6.283,7.1181
53204,53,230.0,27.0,216.0,22.0,241.397159093203,12.2037249197288,11.7391,10.1852,5.0555
53206,53,142.648401826484,10.0456621004566,135.566502463054,8.47290640394088,130.562770562771,9.90476190476191,7.0423,6.25,7.5862
53208,53,285.427659574468,14.7127659574468,307.733606557377,24.8975409836066,302.169745675793,14.8873646809165,5.1546,8.0906,4.9268
53209,53,349.071428571429,13.9230769230769,318.911164617398,19.2788340322482,350.264028628835,12.0764760995625,3.9886,6.0452,3.4478
53210,53,823.93445111213,50.323827391593,837.303394198747,74.847979270602,865.537282491549,55.3538009530857,6.1077,8.9392,6.3953
53211,53,968.595949281405,33.0203698357655,889.215120540983,56.6487014030384,778.449662718424,45.6445208215787,3.4091,6.3706,5.8635
53212,53,263.500014107883,7.2361957131583,277.695070102263,17.6605323696286,311.24309358354,9.34843321355913,2.7462,6.3597,3.0036
53213,53,314.102079395084,16.211720226843,305.382390929154,19.1020765361931,279.114431496879,14.7383250201799,5.1613,6.2551,5.2804
53214,53,106.0,8.0,119.0,19.0,107.59509202454,3.87730061349693,7.5472,15.9664,3.6036
53216,53,649.440131779293,29.6134761170309,629.963633493893,25.8180834137112,631.372335830262,22.7189671615699,4.5598,4.0983,3.5983
53218,53,540.0,31.0,536.492876273301,28.1336771633191,491.955471466437,20.3577374278649,5.7407,5.244,4.1381
53219,53,912.0,35.0,890.0,39.0,835.007021005297,29.7473268749468,3.8377,4.382,3.5625
53220,53,225.0,15.0,241.0,15.0,220.710933648221,10.0772952838678,6.6667,6.2241,4.5658
53221,53,232.448366613591,15.8681557103112,209.682674317658,8.8569697548477,216.160128673149,14.2638922557534,6.8265,4.224,6.5988
53222,53,188.626198083068,7.33546325878597,215.953447602357,15.2616449568519,212.000798143047,7.00254005816636,3.8889,7.0671,3.3031
53223,53,245.448362720403,19.191435768262,217.172413793103,9.72413793103446,188.976396092527,11.0177957867071,7.8189,4.4776,5.8302
53224,53,646.155053974488,18.0883218842003,682.152956009379,29.3095329420845,739.393813764264,27.544117375001,2.7994,4.2966,3.7252
53225,53,286.766595289079,15.4175588865096,271.210816627536,13.1010745274821,312.202453124469,13.2455623106972,5.3763,4.8306,4.2426
53226,53,504.0,20.0,519.0,33.0,486.971804039856,28.8086613292243,3.9683,6.3584,5.9159
53228,53,417.264474008377,18.7860310421287,376.545847283993,39.0277724635532,342.803698973565,20.9048717487384,4.5022,10.3647,6.0982
53229,53,995.733899504601,25.9193205944798,1073.40855167427,31.601301400205,1053.43437061308,42.8850954051227,2.603,2.944,4.071
53230,53,152.745454545454,8.86909090909091,151.546218487395,4.2689075630252,149.318445101811,5.72881285946776,5.8065,2.8169,3.8366
53232,53,187.0,13.0,196.633827613861,17.0555797371816,193.655768725627,15.9908300695632,6.9519,8.6738,8.2573
53233,53,222.326470588235,16.65,230.458844963882,16.0434363741964,202.90668485445,9.9709117176817,7.489,6.9615,4.914
53234,53,223.619444444445,8.02222222222224,220.389502762431,8.97513812154696,204.554696458946,11.0097537228341,3.5874,4.0724,5.3823
53235,53,152.0,8.0,136.092165898617,6.90322580645161,119.599856604906,8.04853219040202,5.2632,5.0725,6.7296
53236,53,110.651515151516,6.09090909090912,88.0731707317074,7.65853658536586,98.5764705882353,7.04117647058824,5.5046,8.6957,7.1429
53237,53,250.998160916205,12.9992663334166,284.18315278797,15.1429154435057,265.603077401732,11.8649603077673,5.179,5.3286,4.4672
53238,53,377.74203821656,5.93312101910828,342.91245557625,18.3780752624985,306.802280597376,18.4861778902129,1.5707,5.3594,6.0254
53240,53,324.985655737706,16.0983606557378,284.295053381373,16.3380586373959,267.192558121001,8.89343814454906,4.9536,5.7469,3.3285
53242,53,149.0,8.0,159.0,8.0,160.375968992248,8.96511627906977,5.3691,5.0314,5.5901
53243,53,1083.50119189512,58.241954707986,1053.31958762887,58.1890034364261,1134.50861670174,41.9828980727733,5.3753,5.5243,3.7005
53245,53,584.788441692467,13.1073271413829,565.210483069235,24.3577829067114,563.202368100931,29.4367775732262,2.2414,4.3095,5.2267
53246,53,1151.0,77.0,1170.0,120.0,995.176665290596,67.8084078434535,6.6898,10.2564,6.8137
53247,53,1178.16862170088,61.6539589442815,1238.28940092166,61.0285714285714,1362.0108175269,55.2918299522318,5.233,4.9285,4.0596
53248,53,91.0,5.0,96.0,7.0,89.05,6.85,5.4945,7.2917,7.6923
53249,53,653.555059523811,45.790343915344,630.165494529033,61.7220338075433,622.750136651443,62.2060009434607,7.0063,9.7946,9.9889
53250,53,229.423558897243,12.9674185463659,232.844444444445,12.9358024691358,245.226834128791,12.2501808984913,5.6522,5.5556,4.9954
53251,53,253.256857855362,13.0648379052369,262.63986245697,13.0625308561842,294.901512099075,14.1821069827766,5.1587,4.9736,4.8091
53253,53,315.0,13.0,287.0,22.0,269.271196742322,19.8738081392814,4.127,7.6655,7.3806
53255,53,776.094377249836,32.1876761483316,778.023918691263,45.3518195113825,720.70026129518,28.5503290277508,4.1474,5.8291,3.9615
53256,53,152.221739130435,13.5739130434783,120.373056994819,10.9430051813472,88.2558139534884,7.67441860465116,8.9172,9.0909,8.6957
53257,53,178.0,16.0,176.0,17.0,160.815035094614,13.0958009260121,8.9888,9.6591,8.1434
53258,53,594.581277859747,28.03478997011,598.382322837845,27.6482295387191,583.16909361797,28.6070248233976,4.715,4.6205,4.9054
53259,53,231.856287425149,5.2694610778443,229.915966386555,8.6218487394958,245.10082370771,11.9997985062011,2.2727,3.75,4.8959
53260,53,217.0,13.0,254.0,22.0,242.359323063524,9.80994941018741,5.9908,8.6614,4.0477
53261,53,103.28488372093,8.69767441860464,110.329268292683,11.1341463414634,103.438848920863,4.54676258992806,8.4211,10.0917,4.3956
53262,53,653.780738009391,28.9455918747106,657.630983425827,42.1470352815103,670.455785940196,25.410371741792,4.4274,6.4089,3.79
53263,53,182.311418685122,8.1937716262976,179.781144781145,8.93939393939394,150.830752694233,8.05513567946023,4.4944,4.9724,5.3405
53264,53,114.639344262295,9.2950819672131,120.625,10.0520833333333,108.298969072165,13.7835051546392,8.1081,8.3333,12.7273
53265,53,437.795711463779,26.1085001021978,448.162220474117,38.0989658737595,446.785439126047,39.8544327413386,5.9636,8.5012,8.9203
53266,53,144.74678111588,6.93991416309013,143.495575221239,10.1769911504425,128.854625550661,6.93832599118943,4.7945,7.0922,5.3846
53267,53,604.0,39.0,627.0,37.0,647.6066304508,47.0387097511232,6.457,5.9011,7.2635
53269,53,353.605488850772,10.0171526586621,353.230446340357,19.0725410159341,372.880380381752,34.3443317141786,2.8329,5.3995,9.2105
53270,53,62.0,2.0327868852459,79.2549258098165,7.20993890220205,59.8807339449541,0.981651376146789,3.2787,9.0971,1.6393
53271,53,1752.47738155702,125.05663589472,1614.7581538193,160.033561295208,1432.44152142884,124.072872248016,7.136,9.9107,8.6616
53272,53,120.233160621762,13.1347150259068,106.388571428571,16.9028571428571,108.864864864865,11.2972972972973,10.9244,15.8879,10.3774
53273,53,689.789498870869,32.2711119324332,687.259311154268,34.4625135934643,687.78430276121,26.021283522853,4.6784,5.0145,3.7833
53276,53,528.918032786886,35.9081967213115,539.771103928941,37.1222289102933,544.184210805608,25.2447363537712,6.789,6.8774,4.639
72001,72,1058.72773862908,48.5291479820628,1104.28510116493,79.8038013488658,1066.19517770969,48.0341125877854,4.5837,7.2267,4.5052
72002,72,148.0,7.0,140.0,11.0,115.0,6.0,4.7297,7.8571,5.2174
72003,72,6695.54734811186,819.878202980543,6508.77305474226,919.966464771878,6171.42875058027,814.01940494594,12.2451,14.1343,13.1901
72004,72,316.233140655106,12.6493256262042,338.26665323154,24.51070490464,356.056617397627,22.8786846004816,4.0,7.246,6.4256
72005,72,577.0,17.0,582.686935268543,37.5005178510456,527.532806996821,32.9700209798281,2.9463,6.4358,6.2499
72006,72,1194.3907022889,74.1988586829506,1102.25774866173,63.2408647529644,1070.90595583344,47.8475973307522,6.2123,5.7374,4.468
72007,72,311.0,29.0,298.0,23.0,300.40965102362,17.0299498499019,9.3248,7.7181,5.6689
72008,72,3155.37938464558,238.862191472308,3000.18013612183,262.947649979121,3040.26887995457,179.300783732797,7.57,8.7644,5.8975
72009,72,246.657754010694,19.0508021390374,243.966674477257,21.1849744034098,228.849541102807,16.8195286569702,7.7236,8.6836,7.3496
72010,72,260.414141414143,17.429292929293,251.851851851852,18.7654320987654,226.978919939795,11.7580080722451,6.6929,7.451,5.1802
72011,72,531.737078651683,32.2876404494381,550.212972279685,55.9519904220261,538.37764586438,38.7627364751525,6.0721,10.1692,7.1999
72012,72,300.511293634497,12.8932238193019,322.646144110261,25.0383379107143,302.685318703792,10.7482682596289,4.2904,7.7603,3.551
72013,72,1202.85750834511,98.8476041587262,1246.14410646821,135.12393917287,1198.15177038052,98.0638797594011,8.2177,10.8434,8.1846
72015,72,69.3076923076924,7.13461538461539,71.0,8.0,70.4385964912281,5.78947368421053,10.2941,11.2676,8.2192
72016,72,899.997833583181,68.9998215761652,900.316084646237,51.1596045873725,856.367873067643,45.0696411553086,7.6667,5.6824,5.2629
72017,72,154.652542372881,5.02118644067795,159.354838709677,9.95967741935484,146.97520661157,10.3636363636364,3.2468,6.25,7.0513
72018,72,73.5714285714286,1.96190476190476,66.0322580645161,6.6989247311828,59.685393258427,1.86516853932584,2.6667,10.1449,3.125
72019,72,243.410526315789,6.92631578947368,237.64054054054,19.0513513513513,236.252204408162,9.08144074987637,2.8455,8.0169,3.844
72020,72,502.0,26.0,516.834436042224,41.7963453552184,465.847915879743,30.3513419079507,5.1793,8.087,6.5153
72021,72,352.0,27.0,384.504686638938,35.6204598530984,373.719954054136,34.0412509661534,7.6705,9.264,9.1088
72022,72,726.0,68.0,742.0,73.0,733.000113449141,55.0043869771009,9.3664,9.8383,7.504
72023,72,1226.90623986932,56.8307897709844,1292.21404763595,91.2282106956175,1318.42962403487,84.6303660092492,4.632,7.0598,6.419
72024,72,2304.39912400766,115.269641390638,2278.23345234826,104.885471024444,2236.72840788683,79.1132035985542,5.0022,4.6038,3.537
72025,72,1212.50337837838,85.3994932432432,1254.79126118441,102.723555334762,1206.24568330353,72.2010272125919,7.0432,8.1865,5.9856
72026,72,798.885065885798,30.8411420204978,888.814453991131,57.7052218348966,912.453549050071,53.1869614901482,3.8605,6.4924,5.829
72027,72,204.494382022472,18.6797752808989,193.645645645646,18.5405405405405,200.186745606495,10.9589372205889,9.1346,9.5745,5.4744
72028,72,318.0,25.0,291.0,28.0,286.706845687596,25.6829773969873,7.8616,9.622,8.9579
72029,72,1061.57961165522,83.1273746786832,977.762573988412,99.9913510268447,1023.5651252246,112.299577696463,7.8305,10.2265,10.9714
72031,72,348.447119889048,25.2150676613865,348.074546327994,33.8810957362125,333.082345015789,30.1562539721007,7.2364,9.7339,9.0537
72032,72,235.0,16.0,217.0,15.0,211.013605320309,19.0366506029555,6.8085,6.9124,9.0215
72034,72,294.171428571429,12.3428571428572,275.808389863379,10.174097919925,241.105432963592,17.2063317747503,4.1958,3.6888,7.1364
72035,72,1326.0,87.0,1210.0,153.0,1070.1660861327,150.076427168974,6.5611,12.6446,14.0237
72036,72,222.886688911431,7.26439253999165,200.684382984516,15.0388397958376,177.31342342127,7.95781258906636,3.2592,7.4938,4.488
72037,72,50.4081632653061,6.78571428571429,54.0,7.0,72.45,9.45,13.4615,12.963,13.0435
72038,72,413.0,41.0,399.0,44.0,344.872056687827,20.7659666646074,9.9274,11.0276,6.0214
72039,72,2125.0,166.0,2056.0,235.0,1954.2217961682,151.920985008387,7.8118,11.43,7.774
72040,72,77.0,4.0,86.0,5.0,94.2916666666667,9.125,5.1948,5.814,9.6774
72041,72,184.0,9.0,213.0,11.0,219.756422217506,4.02264927513965,4.8913,5.1643,1.8305
72042,72,1175.65423513249,99.3493276235666,1171.45483385215,106.416615977463,1159.29930876593,90.4229004110907,8.4506,9.0841,7.7998
72043,72,194.604682007808,8.02549131645912,176.263099017865,15.2108356292148,185.256494685339,12.1821357205426,4.124,8.6296,6.5758
72044,72,285.0,21.0,258.0,25.0,266.031511931217,11.0143696539938,7.3684,9.6899,4.1402
72045,72,438.243243243243,22.8648648648649,494.780487804878,45.1585365853659,505.857328488693,25.7781816872001,5.2174,9.127,5.0959
