id_election,id_brut_miom,code_departement,libelle_departement,code_canton,libelle_canton,code_commune,libelle_commune,code_circonscription,libelle_circonscription,code_bv,inscrits,abstentions,votants,blancs,nuls,exprimes,ratio_abstentions_inscrits,ratio_votants_inscrits,ratio_blancs_inscrits,ratio_blancs_votants,ratio_nuls_inscrits,ratio_nuls_votants,ratio_exprimes_inscrits,ratio_exprimes_votants,taux_participation,taux_abstention,annee,type_election
2017_legi_t1,72181_0035,72,Sarthe,,,72181,Le Mans,2.0,2ème circonscription,0035,937,496,441,10.0,0,431,52.93,47.07,1.07,2.27,0.0,0.0,46.0,97.73,47.0651,52.9349,2017,legi
2017_legi_t1,72181_0036,72,Sarthe,,,72181,Le Mans,2.0,2ème circonscription,0036,906,456,450,11.0,0,439,50.33,49.67,1.21,2.44,0.0,0.0,48.45,97.56,49.6689,50.3311,2017,legi
2017_legi_t1,72181_0037,72,Sarthe,,,72181,Le Mans,2.0,2ème circonscription,0037,927,465,462,16.0,0,446,50.16,49.84,1.73,3.46,0.0,0.0,48.11,96.54,49.8382,50.1618,2017,legi
2017_legi_t1,72181_0038,72,Sarthe,,,72181,Le Mans,2.0,2ème circonscription,0038,836,529,307,19.0,0,288,63.28,36.72,2.27,6.19,0.0,0.0,34.45,93.81,36.7225,63.2775,2017,legi
2017_legi_t1,72181_0039,72,Sarthe,,,72181,Le Mans,2.0,2ème circonscription,0039,871,589,282,13.0,0,269,67.62,32.38,1.49,4.61,0.0,0.0,30.88,95.39,32.3766,67.6234,2017,legi
2017_legi_t1,72181_0040,72,Sarthe,,,72181,Le Mans,2.0,2ème circonscription,0040,862,483,379,11.0,0,368,56.03,43.97,1.28,2.9,0.0,0.0,42.69,97.1,43.9675,56.0325,2017,legi
2017_legi_t1,72181_0041,72,Sarthe,,,72181,Le Mans,2.0,2ème circonscription,0041,889,593,296,12.0,0,284,66.7,33.3,1.35,4.05,0.0,0.0,31.95,95.95,33.2958,66.7042,2017,legi
2017_legi_t1,72181_0042,72,Sarthe,,,72181,Le Mans,2.0,2ème circonscription,0042,755,492,263,13.0,0,250,65.17,34.83,1.72,4.94,0.0,0.0,33.11,95.06,34.8344,65.1656,2017,legi
2017_legi_t1,72181_0043,72,Sarthe,,,72181,Le Mans,2.0,2ème circonscription,0043,887,493,394,15.0,0,379,55.58,44.42,1.69,3.81,0.0,0.0,42.73,96.19,44.4194,55.5806,2017,legi
2017_legi_t1,72181_0044,72,Sarthe,,,72181,Le Mans,2.0,2ème circonscription,0044,943,483,460,10.0,0,450,51.22,48.78,1.06,2.17,0.0,0.0,47.72,97.83,48.7805,51.2195,2017,legi
2017_legi_t1,72181_0045,72,Sarthe,,,72181,Le Mans,2.0,2ème circonscription,0045,908,432,476,17.0,0,459,47.58,52.42,1.87,3.57,0.0,0.0,50.55,96.43,52.4229,47.5771,2017,legi
2017_legi_t1,72181_0046,72,Sarthe,,,72181,Le Mans,2.0,2ème circonscription,0046,980,477,503,18.0,0,485,48.67,51.33,1.84,3.58,0.0,0.0,49.49,96.42,51.3265,48.6735,2017,legi
2017_legi_t1,72181_0047,72,Sarthe,,,72181,Le Mans,2.0,2ème circonscription,0047,974,514,460,19.0,0,441,52.77,47.23,1.95,4.13,0.0,0.0,45.28,95.87,47.2279,52.7721,2017,legi
2017_legi_t1,72181_0048,72,Sarthe,,,72181,Le Mans,2.0,2ème circonscription,0048,963,513,450,18.0,0,432,53.27,46.73,1.87,4.0,0.0,0.0,44.86,96.0,46.729,53.271,2017,legi
2017_legi_t1,72181_0049,72,Sarthe,,,72181,Le Mans,2.0,2ème circonscription,0049,974,570,404,21.0,0,383,58.52,41.48,2.16,5.2,0.0,0.0,39.32,94.8,41.4784,58.5216,2017,legi
2017_legi_t1,72181_0050,72,Sarthe,,,72181,Le Mans,2.0,2ème circonscription,0050,969,548,421,15.0,0,406,56.55,43.45,1.55,3.56,0.0,0.0,41.9,96.44,43.4469,56.5531,2017,legi
2017_legi_t1,72181_0051,72,Sarthe,,,72181,Le Mans,2.0,2ème circonscription,0051,841,533,308,13.0,0,295,63.38,36.62,1.55,4.22,0.0,0.0,35.08,95.78,36.6231,63.3769,2017,legi
2017_legi_t1,72181_0052,72,Sarthe,,,72181,Le Mans,2.0,2ème circonscription,0052,721,404,317,14.0,0,303,56.03,43.97,1.94,4.42,0.0,0.0,42.02,95.58,43.9667,56.0333,2017,legi
2017_legi_t1,72181_0053,72,Sarthe,,,72181,Le Mans,2.0,2ème circonscription,0053,909,557,352,12.0,0,340,61.28,38.72,1.32,3.41,0.0,0.0,37.4,96.59,38.7239,61.2761,2017,legi
2017_legi_t1,72181_0054,72,Sarthe,,,72181,Le Mans,2.0,2ème circonscription,0054,802,368,434,17.0,0,417,45.89,54.11,2.12,3.92,0.0,0.0,52.0,96.08,54.1147,45.8853,2017,legi
2017_legi_t1,72181_0055,72,Sarthe,,,72181,Le Mans,2.0,2ème circonscription,0055,751,574,177,8.0,0,169,76.43,23.57,1.07,4.52,0.0,0.0,22.5,95.48,23.5686,76.4314,2017,legi
2017_legi_t1,72181_0056,72,Sarthe,,,72181,Le Mans,2.0,2ème circonscription,0056,846,524,322,17.0,0,305,61.94,38.06,2.01,5.28,0.0,0.0,36.05,94.72,38.0615,61.9385,2017,legi
2017_legi_t1,72181_0057,72,Sarthe,,,72181,Le Mans,2.0,2ème circonscription,0057,834,491,343,15.0,0,328,58.87,41.13,1.8,4.37,0.0,0.0,39.33,95.63,41.1271,58.8729,2017,legi
2017_legi_t1,72181_0058,72,Sarthe,,,72181,Le Mans,2.0,2ème circonscription,0058,917,536,381,19.0,0,362,58.45,41.55,2.07,4.99,0.0,0.0,39.48,95.01,41.5485,58.4515,2017,legi
2017_legi_t1,72181_0059,72,Sarthe,,,72181,Le Mans,2.0,2ème circonscription,0059,857,513,344,15.0,0,329,59.86,40.14,1.75,4.36,0.0,0.0,38.39,95.64,40.14,59.86,2017,legi
2017_legi_t1,72181_0060,72,Sarthe,,,72181,Le Mans,2.0,2ème circonscription,0060,922,554,368,13.0,0,355,60.09,39.91,1.41,3.53,0.0,0.0,38.5,96.47,39.9132,60.0868,2017,legi
2017_legi_t1,72181_0061,72,Sarthe,,,72181,Le Mans,2.0,2ème circonscription,0061,906,431,475,22.0,0,453,47.57,52.43,2.43,4.63,0.0,0.0,50.0,95.37,52.4283,47.5717,2017,legi
2017_legi_t1,72181_0062,72,Sarthe,,,72181,Le Mans,2.0,2ème circonscription,0062,868,436,432,18.0,0,414,50.23,49.77,2.07,4.17,0.0,0.0,47.7,95.83,49.7696,50.2304,2017,legi
2017_legi_t1,72181_0063,72,Sarthe,,,72181,Le Mans,2.0,2ème circonscription,0063,813,441,372,17.0,0,355,54.24,45.76,2.09,4.57,0.0,0.0,43.67,95.43,45.7565,54.2435,2017,legi
2017_legi_t1,72181_0064,72,Sarthe,,,72181,Le Mans,2.0,2ème circonscription,0064,875,428,447,22.0,0,425,48.91,51.09,2.51,4.92,0.0,0.0,48.57,95.08,51.0857,48.9143,2017,legi
2017_legi_t1,72181_0065,72,Sarthe,,,72181,Le Mans,2.0,2ème circonscription,0065,820,463,357,7.0,0,350,56.46,43.54,0.85,1.96,0.0,0.0,42.68,98.04,43.5366,56.4634,2017,legi
2017_legi_t1,72181_0066,72,Sarthe,,,72181,Le Mans,2.0,2ème circonscription,0066,893,440,453,16.0,0,437,49.27,50.73,1.79,3.53,0.0,0.0,48.94,96.47,50.7279,49.2721,2017,legi
2017_legi_t1,72181_0067,72,Sarthe,,,72181,Le Mans,2.0,2ème circonscription,0067,853,490,363,7.0,0,356,57.44,42.56,0.82,1.93,0.0,0.0,41.74,98.07,42.5557,57.4443,2017,legi
2017_legi_t1,72181_0068,72,Sarthe,,,72181,Le Mans,2.0,2ème circonscription,0068,863,518,345,25.0,0,320,60.02,39.98,2.9,7.25,0.0,0.0,37.08,92.75,39.9768,60.0232,2017,legi
2017_legi_t1,72181_0069,72,Sarthe,,,72181,Le Mans,2.0,2ème circonscription,0069,777,336,441,8.0,0,433,43.24,56.76,1.03,1.81,0.0,0.0,55.73,98.19,56.7568,43.2432,2017,legi
2017_legi_t1,72181_0070,72,Sarthe,,,72181,Le Mans,2.0,2ème circonscription,0070,856,456,400,12.0,0,388,53.27,46.73,1.4,3.0,0.0,0.0,45.33,97.0,46.729,53.271,2017,legi
2017_legi_t1,72181_0071,72,Sarthe,,,72181,Le Mans,2.0,2ème circonscription,0071,795,376,419,18.0,0,401,47.3,52.7,2.26,4.3,0.0,0.0,50.44,95.7,52.7044,47.2956,2017,legi
2017_legi_t1,72181_0072,72,Sarthe,,,72181,Le Mans,4.0,4ème circonscription,0072,1010,423,587,20.0,0,567,41.88,58.12,1.98,3.41,0.0,0.0,56.14,96.59,58.1188,41.8812,2017,legi
2017_legi_t1,72181_0073,72,Sarthe,,,72181,Le Mans,4.0,4ème circonscription,0073,1030,531,499,25.0,0,474,51.55,48.45,2.43,5.01,0.0,0.0,46.02,94.99,48.4466,51.5534,2017,legi
2017_legi_t1,72181_0074,72,Sarthe,,,72181,Le Mans,4.0,4ème circonscription,0074,1014,491,523,19.0,0,504,48.42,51.58,1.87,3.63,0.0,0.0,49.7,96.37,51.5779,48.4221,2017,legi
2017_legi_t1,72181_0075,72,Sarthe,,,72181,Le Mans,4.0,4ème circonscription,0075,920,428,492,25.0,0,467,46.52,53.48,2.72,5.08,0.0,0.0,50.76,94.92,53.4783,46.5217,2017,legi
2017_legi_t1,72181_0076,72,Sarthe,,,72181,Le Mans,4.0,4ème circonscription,0076,723,407,316,21.0,0,295,56.29,43.71,2.9,6.65,0.0,0.0,40.8,93.35,43.7068,56.2932,2017,legi
2017_legi_t1,72181_0077,72,Sarthe,,,72181,Le Mans,4.0,4ème circonscription,0077,915,505,410,19.0,0,391,55.19,44.81,2.08,4.63,0.0,0.0,42.73,95.37,44.8087,55.1913,2017,legi
2017_legi_t1,72181_0078,72,Sarthe,,,72181,Le Mans,4.0,4ème circonscription,0078,933,447,486,28.0,0,458,47.91,52.09,3.0,5.76,0.0,0.0,49.09,94.24,52.09,47.91,2017,legi
2017_legi_t1,72181_0079,72,Sarthe,,,72181,Le Mans,4.0,4ème circonscription,0079,989,544,445,14.0,0,431,55.01,44.99,1.42,3.15,0.0,0.0,43.58,96.85,44.9949,55.0051,2017,legi
2017_legi_t1,72181_0080,72,Sarthe,,,72181,Le Mans,4.0,4ème circonscription,0080,893,497,396,22.0,0,374,55.66,44.34,2.46,5.56,0.0,0.0,41.88,94.44,44.3449,55.6551,2017,legi
2017_legi_t1,72181_0081,72,Sarthe,,,72181,Le Mans,4.0,4ème circonscription,0081,793,397,396,20.0,0,376,50.06,49.94,2.52,5.05,0.0,0.0,47.41,94.95,49.9369,50.0631,2017,legi
2017_legi_t1,72181_0082,72,Sarthe,,,72181,Le Mans,4.0,4ème circonscription,0082,957,470,487,32.0,0,455,49.11,50.89,3.34,6.57,0.0,0.0,47.54,93.43,50.8882,49.1118,2017,legi
2017_legi_t1,72181_0083,72,Sarthe,,,72181,Le Mans,4.0,4ème circonscription,0083,944,433,511,42.0,0,469,45.87,54.13,4.45,8.22,0.0,0.0,49.68,91.78,54.1314,45.8686,2017,legi
2017_legi_t1,72181_0018,72,Sarthe,,,72181,Le Mans,5.0,5ème circonscription,0018,845,390,455,15.0,0,440,46.15,53.85,1.78,3.3,0.0,0.0,52.07,96.7,53.8462,46.1538,2017,legi
2017_legi_t1,72181_0019,72,Sarthe,,,72181,Le Mans,5.0,5ème circonscription,0019,948,407,541,16.0,0,525,42.93,57.07,1.69,2.96,0.0,0.0,55.38,97.04,57.0675,42.9325,2017,legi
2017_legi_t1,72181_0020,72,Sarthe,,,72181,Le Mans,5.0,5ème circonscription,0020,1006,507,499,18.0,0,481,50.4,49.6,1.79,3.61,0.0,0.0,47.81,96.39,49.6024,50.3976,2017,legi
2017_legi_t1,72181_0021,72,Sarthe,,,72181,Le Mans,5.0,5ème circonscription,0021,979,394,585,16.0,0,569,40.25,59.75,1.63,2.74,0.0,0.0,58.12,97.26,59.7549,40.2451,2017,legi
2017_legi_t1,72181_0022,72,Sarthe,,,72181,Le Mans,5.0,5ème circonscription,0022,995,463,532,17.0,0,515,46.53,53.47,1.71,3.2,0.0,0.0,51.76,96.8,53.4673,46.5327,2017,legi
2017_legi_t1,72181_0023,72,Sarthe,,,72181,Le Mans,5.0,5ème circonscription,0023,1084,440,644,5.0,0,639,40.59,59.41,0.46,0.78,0.0,0.0,58.95,99.22,59.4096,40.5904,2017,legi
2017_legi_t1,72181_0024,72,Sarthe,,,72181,Le Mans,5.0,5ème circonscription,0024,935,415,520,11.0,0,509,44.39,55.61,1.18,2.12,0.0,0.0,54.44,97.88,55.615,44.385,2017,legi
2017_legi_t1,72181_0025,72,Sarthe,,,72181,Le Mans,5.0,5ème circonscription,0025,1020,450,570,18.0,0,552,44.12,55.88,1.76,3.16,0.0,0.0,54.12,96.84,55.8824,44.1176,2017,legi
2017_legi_t1,72181_0026,72,Sarthe,,,72181,Le Mans,5.0,5ème circonscription,0026,992,458,534,15.0,0,519,46.17,53.83,1.51,2.81,0.0,0.0,52.32,97.19,53.8306,46.1694,2017,legi
2017_legi_t1,72181_0027,72,Sarthe,,,72181,Le Mans,5.0,5ème circonscription,0027,979,471,508,22.0,0,486,48.11,51.89,2.25,4.33,0.0,0.0,49.64,95.67,51.8897,48.1103,2017,legi
2017_legi_t1,72181_0028,72,Sarthe,,,72181,Le Mans,5.0,5ème circonscription,0028,1060,535,525,16.0,0,509,50.47,49.53,1.51,3.05,0.0,0.0,48.02,96.95,49.5283,50.4717,2017,legi
2017_legi_t1,72181_0029,72,Sarthe,,,72181,Le Mans,5.0,5ème circonscription,0029,1034,550,484,13.0,0,471,53.19,46.81,1.26,2.69,0.0,0.0,45.55,97.31,46.8085,53.1915,2017,legi
2017_legi_t1,72181_0030,72,Sarthe,,,72181,Le Mans,5.0,5ème circonscription,0030,1061,514,547,19.0,0,528,48.44,51.56,1.79,3.47,0.0,0.0,49.76,96.53,51.5551,48.4449,2017,legi
2017_legi_t1,72181_0031,72,Sarthe,,,72181,Le Mans,5.0,5ème circonscription,0031,873,446,427,13.0,0,414,51.09,48.91,1.49,3.04,0.0,0.0,47.42,96.96,48.9118,51.0882,2017,legi
2017_legi_t1,72181_0032,72,Sarthe,,,72181,Le Mans,5.0,5ème circonscription,0032,994,466,528,13.0,0,515,46.88,53.12,1.31,2.46,0.0,0.0,51.81,97.54,53.1187,46.8813,2017,legi
2017_legi_t1,72181_0033,72,Sarthe,,,72181,Le Mans,5.0,5ème circonscription,0033,893,462,431,6.0,0,425,51.74,48.26,0.67,1.39,0.0,0.0,47.59,98.61,48.2643,51.7357,2017,legi
2017_legi_t1,72181_0034,72,Sarthe,,,72181,Le Mans,5.0,5ème circonscription,0034,897,480,417,14.0,0,403,53.51,46.49,1.56,3.36,0.0,0.0,44.93,96.64,46.4883,53.5117,2017,legi
2017_legi_t1,85001_0001,85,Vendée,,,85001,L'Aiguillon-Sur-Mer,5.0,5ème circonscription,0001,986,424,562,7.0,1,554,43.0,57.0,0.71,1.25,0.1,0.18,56.19,98.58,56.998,43.002,2017,legi
2017_legi_t1,85001_0002,85,Vendée,,,85001,L'Aiguillon-Sur-Mer,5.0,5ème circonscription,0002,886,429,457,9.0,2,446,48.42,51.58,1.02,1.97,0.23,0.44,50.34,97.59,51.5801,48.4199,2017,legi
2017_legi_t1,85003_0003,85,Vendée,,,85003,Aizenay,1.0,1ère circonscription,0003,1114,517,597,8.0,7,582,46.41,53.59,0.72,1.34,0.63,1.17,52.24,97.49,53.5907,46.4093,2017,legi
2017_legi_t1,85003_0004,85,Vendée,,,85003,Aizenay,1.0,1ère circonscription,0004,1206,540,666,5.0,13,648,44.78,55.22,0.41,0.75,1.08,1.95,53.73,97.3,55.2239,44.7761,2017,legi
2017_legi_t1,85003_0005,85,Vendée,,,85003,Aizenay,1.0,1ère circonscription,0005,1159,565,594,8.0,5,581,48.75,51.25,0.69,1.35,0.43,0.84,50.13,97.81,51.2511,48.7489,2017,legi
2017_legi_t1,85003_0006,85,Vendée,,,85003,Aizenay,1.0,1ère circonscription,0006,1137,524,613,10.0,6,597,46.09,53.91,0.88,1.63,0.53,0.98,52.51,97.39,53.9138,46.0862,2017,legi
2017_legi_t1,85047_0007,85,Vendée,,,85047,Challans,1.0,1ère circonscription,0007,1017,540,477,4.0,3,470,53.1,46.9,0.39,0.84,0.29,0.63,46.21,98.53,46.9027,53.0973,2017,legi
2017_legi_t1,85047_0008,85,Vendée,,,85047,Challans,1.0,1ère circonscription,0008,885,445,440,2.0,9,429,50.28,49.72,0.23,0.45,1.02,2.05,48.47,97.5,49.7175,50.2825,2017,legi
2017_legi_t1,85047_0009,85,Vendée,,,85047,Challans,1.0,1ère circonscription,0009,936,409,527,6.0,4,517,43.7,56.3,0.64,1.14,0.43,0.76,55.24,98.1,56.3034,43.6966,2017,legi
2017_legi_t1,85047_0010,85,Vendée,,,85047,Challans,1.0,1ère circonscription,0010,890,429,461,5.0,4,452,48.2,51.8,0.56,1.08,0.45,0.87,50.79,98.05,51.7978,48.2022,2017,legi
2017_legi_t1,85047_0011,85,Vendée,,,85047,Challans,1.0,1ère circonscription,0011,939,439,500,4.0,4,492,46.75,53.25,0.43,0.8,0.43,0.8,52.4,98.4,53.2481,46.7519,2017,legi
2017_legi_t1,85047_0012,85,Vendée,,,85047,Challans,1.0,1ère circonscription,0012,920,458,462,5.0,4,453,49.78,50.22,0.54,1.08,0.43,0.87,49.24,98.05,50.2174,49.7826,2017,legi
2017_legi_t1,85047_0013,85,Vendée,,,85047,Challans,1.0,1ère circonscription,0013,838,379,459,1.0,3,455,45.23,54.77,0.12,0.22,0.36,0.65,54.3,99.13,54.7733,45.2267,2017,legi
2017_legi_t1,85047_0014,85,Vendée,,,85047,Challans,1.0,1ère circonscription,0014,834,394,440,7.0,4,429,47.24,52.76,0.84,1.59,0.48,0.91,51.44,97.5,52.7578,47.2422,2017,legi
2017_legi_t1,85047_0015,85,Vendée,,,85047,Challans,1.0,1ère circonscription,0015,835,428,407,6.0,3,398,51.26,48.74,0.72,1.47,0.36,0.74,47.66,97.79,48.7425,51.2575,2017,legi
2017_legi_t1,85047_0016,85,Vendée,,,85047,Challans,1.0,1ère circonscription,0016,943,460,483,5.0,2,476,48.78,51.22,0.53,1.04,0.21,0.41,50.48,98.55,51.2195,48.7805,2017,legi
2017_legi_t1,85047_0017,85,Vendée,,,85047,Challans,1.0,1ère circonscription,0017,884,419,465,1.0,3,461,47.4,52.6,0.11,0.22,0.34,0.65,52.15,99.14,52.6018,47.3982,2017,legi
2017_legi_t1,85047_0018,85,Vendée,,,85047,Challans,1.0,1ère circonscription,0018,1002,473,529,7.0,7,515,47.21,52.79,0.7,1.32,0.7,1.32,51.4,97.35,52.7944,47.2056,2017,legi
2017_legi_t1,85191_0019,85,Vendée,,,85191,La Roche-Sur-Yon,1.0,1ère circonscription,0019,1043,450,593,3.0,4,586,43.14,56.86,0.29,0.51,0.38,0.67,56.18,98.82,56.8552,43.1448,2017,legi
2017_legi_t1,85191_0020,85,Vendée,,,85191,La Roche-Sur-Yon,1.0,1ère circonscription,0020,1039,439,600,4.0,8,588,42.25,57.75,0.38,0.67,0.77,1.33,56.59,98.0,57.7478,42.2522,2017,legi
2017_legi_t1,85191_0021,85,Vendée,,,85191,La Roche-Sur-Yon,1.0,1ère circonscription,0021,934,466,468,7.0,0,461,49.89,50.11,0.75,1.5,0.0,0.0,49.36,98.5,50.1071,49.8929,2017,legi
2017_legi_t1,85191_0022,85,Vendée,,,85191,La Roche-Sur-Yon,1.0,1ère circonscription,0022,771,361,410,4.0,4,402,46.82,53.18,0.52,0.98,0.52,0.98,52.14,98.05,53.1777,46.8223,2017,legi
2017_legi_t1,85191_0023,85,Vendée,,,85191,La Roche-Sur-Yon,1.0,1ère circonscription,0023,905,413,492,5.0,3,484,45.64,54.36,0.55,1.02,0.33,0.61,53.48,98.37,54.3646,45.6354,2017,legi
2017_legi_t1,85191_0024,85,Vendée,,,85191,La Roche-Sur-Yon,1.0,1ère circonscription,0024,748,319,429,2.0,8,419,42.65,57.35,0.27,0.47,1.07,1.86,56.02,97.67,57.3529,42.6471,2017,legi
2017_legi_t1,85191_0025,85,Vendée,,,85191,La Roche-Sur-Yon,1.0,1ère circonscription,0025,967,561,406,10.0,3,393,58.01,41.99,1.03,2.46,0.31,0.74,40.64,96.8,41.9855,58.0145,2017,legi
2017_legi_t1,85191_0026,85,Vendée,,,85191,La Roche-Sur-Yon,1.0,1ère circonscription,0026,962,468,494,9.0,4,481,48.65,51.35,0.94,1.82,0.42,0.81,50.0,97.37,51.3514,48.6486,2017,legi
2017_legi_t1,85191_0027,85,Vendée,,,85191,La Roche-Sur-Yon,1.0,1ère circonscription,0027,908,501,407,5.0,3,399,55.18,44.82,0.55,1.23,0.33,0.74,43.94,98.03,44.8238,55.1762,2017,legi
2017_legi_t1,85191_0028,85,Vendée,,,85191,La Roche-Sur-Yon,1.0,1ère circonscription,0028,1122,551,571,6.0,4,561,49.11,50.89,0.53,1.05,0.36,0.7,50.0,98.25,50.8913,49.1087,2017,legi
2017_legi_t1,85191_0029,85,Vendée,,,85191,La Roche-Sur-Yon,1.0,1ère circonscription,0029,1097,464,633,5.0,7,621,42.3,57.7,0.46,0.79,0.64,1.11,56.61,98.1,57.7028,42.2972,2017,legi
2017_legi_t1,85191_0030,85,Vendée,,,85191,La Roche-Sur-Yon,1.0,1ère circonscription,0030,1247,554,693,4.0,6,683,44.43,55.57,0.32,0.58,0.48,0.87,54.77,98.56,55.5734,44.4266,2017,legi
2017_legi_t1,85191_0031,85,Vendée,,,85191,La Roche-Sur-Yon,1.0,1ère circonscription,0031,966,435,531,6.0,2,523,45.03,54.97,0.62,1.13,0.21,0.38,54.14,98.49,54.9689,45.0311,2017,legi
2017_legi_t1,85191_0032,85,Vendée,,,85191,La Roche-Sur-Yon,1.0,1ère circonscription,0032,643,369,274,6.0,1,267,57.39,42.61,0.93,2.19,0.16,0.36,41.52,97.45,42.6128,57.3872,2017,legi
2017_legi_t1,85191_0033,85,Vendée,,,85191,La Roche-Sur-Yon,1.0,1ère circonscription,0033,867,526,341,1.0,6,334,60.67,39.33,0.12,0.29,0.69,1.76,38.52,97.95,39.331,60.669,2017,legi
2017_legi_t1,85191_0034,85,Vendée,,,85191,La Roche-Sur-Yon,1.0,1ère circonscription,0034,1054,507,547,11.0,5,531,48.1,51.9,1.04,2.01,0.47,0.91,50.38,97.07,51.8975,48.1025,2017,legi
2017_legi_t1,85191_0037,85,Vendée,,,85191,La Roche-Sur-Yon,1.0,1ère circonscription,0037,723,383,340,3.0,3,334,52.97,47.03,0.41,0.88,0.41,0.88,46.2,98.24,47.0263,52.9737,2017,legi
2017_legi_t1,85191_0038,85,Vendée,,,85191,La Roche-Sur-Yon,1.0,1ère circonscription,0038,811,322,489,7.0,2,480,39.7,60.3,0.86,1.43,0.25,0.41,59.19,98.16,60.2959,39.7041,2017,legi
2017_legi_t1,85191_0035,85,Vendée,,,85191,La Roche-Sur-Yon,2.0,2ème circonscription,0035,816,383,433,1.0,1,431,46.94,53.06,0.12,0.23,0.12,0.23,52.82,99.54,53.0637,46.9363,2017,legi
2017_legi_t1,85191_0036,85,Vendée,,,85191,La Roche-Sur-Yon,2.0,2ème circonscription,0036,626,281,345,1.0,0,344,44.89,55.11,0.16,0.29,0.0,0.0,54.95,99.71,55.1118,44.8882,2017,legi
2017_pres_t1,44001_0001,44,Loire-Atlantique,,,44001,Abbaretz,6.0,6ème circonscription,0001,1456,237,1219,20.0,8,1191,16.28,83.72,1.37,1.64,0.55,0.66,81.8,97.7,83.7225,16.2775,2017,pres
2017_pres_t1,44002_0002,44,Loire-Atlantique,,,44002,Aigrefeuille-Sur-Maine,10.0,10ème circonscription,0002,1347,161,1186,16.0,7,1163,11.95,88.05,1.19,1.35,0.52,0.59,86.34,98.06,88.0475,11.9525,2017,pres
2017_pres_t1,44003_0003,44,Loire-Atlantique,,,44003,Ancenis,6.0,6ème circonscription,0003,875,191,684,9.0,2,673,21.83,78.17,1.03,1.32,0.23,0.29,76.91,98.39,78.1714,21.8286,2017,pres
2017_pres_t1,44003_0004,44,Loire-Atlantique,,,44003,Ancenis,6.0,6ème circonscription,0004,930,139,791,23.0,7,761,14.95,85.05,2.47,2.91,0.75,0.88,81.83,96.21,85.0538,14.9462,2017,pres
2017_pres_t1,44003_0005,44,Loire-Atlantique,,,44003,Ancenis,6.0,6ème circonscription,0005,964,153,811,19.0,10,782,15.87,84.13,1.97,2.34,1.04,1.23,81.12,96.42,84.1286,15.8714,2017,pres
2017_pres_t1,44003_0006,44,Loire-Atlantique,,,44003,Ancenis,6.0,6ème circonscription,0006,886,99,787,14.0,4,769,11.17,88.83,1.58,1.78,0.45,0.51,86.79,97.71,88.8262,11.1738,2017,pres
2017_pres_t1,44009_0007,44,Loire-Atlantique,,,44009,Basse-Goulaine,10.0,10ème circonscription,0007,1114,139,975,16.0,2,957,12.48,87.52,1.44,1.64,0.18,0.21,85.91,98.15,87.5224,12.4776,2017,pres
2017_pres_t1,44015_0008,44,Loire-Atlantique,,,44015,Blain,6.0,6ème circonscription,0008,737,96,641,33.0,0,608,13.03,86.97,4.48,5.15,0.0,0.0,82.5,94.85,86.9742,13.0258,2017,pres
2017_pres_t1,44015_0009,44,Loire-Atlantique,,,44015,Blain,6.0,6ème circonscription,0009,947,170,777,35.0,0,742,17.95,82.05,3.7,4.5,0.0,0.0,78.35,95.5,82.0486,17.9514,2017,pres
2017_pres_t1,44020_0010,44,Loire-Atlantique,,,44020,Bouguenais,4.0,4ème circonscription,0010,826,161,665,18.0,6,641,19.49,80.51,2.18,2.71,0.73,0.9,77.6,96.39,80.5085,19.4915,2017,pres
2017_pres_t1,44020_0011,44,Loire-Atlantique,,,44020,Bouguenais,4.0,4ème circonscription,0011,844,130,714,9.0,3,702,15.4,84.6,1.07,1.26,0.36,0.42,83.18,98.32,84.5972,15.4028,2017,pres
2017_pres_t1,44020_0012,44,Loire-Atlantique,,,44020,Bouguenais,4.0,4ème circonscription,0012,911,158,753,14.0,4,735,17.34,82.66,1.54,1.86,0.44,0.53,80.68,97.61,82.6564,17.3436,2017,pres
2017_pres_t1,44020_0013,44,Loire-Atlantique,,,44020,Bouguenais,4.0,4ème circonscription,0013,842,131,711,13.0,2,696,15.56,84.44,1.54,1.83,0.24,0.28,82.66,97.89,84.4418,15.5582,2017,pres
2017_pres_t1,44020_0014,44,Loire-Atlantique,,,44020,Bouguenais,4.0,4ème circonscription,0014,895,149,746,16.0,5,725,16.65,83.35,1.79,2.14,0.56,0.67,81.01,97.18,83.352,16.648,2017,pres
2017_pres_t1,44020_0015,44,Loire-Atlantique,,,44020,Bouguenais,4.0,4ème circonscription,0015,1090,161,929,18.0,5,906,14.77,85.23,1.65,1.94,0.46,0.54,83.12,97.52,85.2294,14.7706,2017,pres
2017_pres_t1,44026_0016,44,Loire-Atlantique,,,44026,Carquefou,5.0,5ème circonscription,0016,785,138,647,16.0,4,627,17.58,82.42,2.04,2.47,0.51,0.62,79.87,96.91,82.4204,17.5796,2017,pres
2017_pres_t1,44026_0017,44,Loire-Atlantique,,,44026,Carquefou,5.0,5ème circonscription,0017,706,92,614,3.0,4,607,13.03,86.97,0.42,0.49,0.57,0.65,85.98,98.86,86.9688,13.0312,2017,pres
2017_pres_t1,44026_0018,44,Loire-Atlantique,,,44026,Carquefou,5.0,5ème circonscription,0018,668,86,582,7.0,3,572,12.87,87.13,1.05,1.2,0.45,0.52,85.63,98.28,87.1257,12.8743,2017,pres
