batch_id,source_fichier,reject_rule,reject_reason,nb_lignes,raw_payload,reject_ts
B02_STAGING_20260523_213217,stg_raw_general.csv,R05,"Doublon sur clé métier ['id_election', 'code_departement', 'code_bv']",16596,"{""id_election"":""2017_pres_t1"",""id_brut_miom"":""44009_0002"",""code_departement"":""44"",""libelle_departement"":""Loire-Atlantique"",""code_canton"":null,""libelle_canton"":null,""code_commune"":""44009"",""libelle_commune"":""Basse-Goulaine"",""code_circonscription"":""10.0"",""libelle_circonscription"":""10\u00e8me circonscription"",""code_bv"":""0002"",""inscrits"":""1059"",""abstentions"":""120"",""votants"":""939"",""blancs"":""17.0"",""nuls"":""3"",""exprimes"":""919"",""ratio_abstentions_inscrits"":""11.33"",""ratio_votants_inscrits"":""88.67"",""ratio_blancs_inscrits"":""1.61"",""ratio_blancs_votants"":""1.81"",""ratio_nuls_inscrits"":""0.28"",""ratio_nuls_votants"":""0.32"",""ratio_exprimes_inscrits"":""86.78"",""ratio_exprimes_votants"":""97.87""}",2026-05-23T21:32:24.763164
B02_STAGING_20260523_213217,stg_raw_general.csv,R05,"Doublon sur clé métier ['id_election', 'code_departement', 'code_bv']",16596,"{""id_election"":""2017_pres_t1"",""id_brut_miom"":""44009_0003"",""code_departement"":""44"",""libelle_departement"":""Loire-Atlantique"",""code_canton"":null,""libelle_canton"":null,""code_commune"":""44009"",""libelle_commune"":""Basse-Goulaine"",""code_circonscription"":""10.0"",""libelle_circonscription"":""10\u00e8me circonscription"",""code_bv"":""0003"",""inscrits"":""994"",""abstentions"":""123"",""votants"":""871"",""blancs"":""12.0"",""nuls"":""4"",""exprimes"":""855"",""ratio_abstentions_inscrits"":""12.37"",""ratio_votants_inscrits"":""87.63"",""ratio_blancs_inscrits"":""1.21"",""ratio_blancs_votants"":""1.38"",""ratio_nuls_inscrits"":""0.4"",""ratio_nuls_votants"":""0.46"",""ratio_exprimes_inscrits"":""86.02"",""ratio_exprimes_votants"":""98.16""}",2026-05-23T21:32:24.763164
B02_STAGING_20260523_213217,stg_raw_general.csv,R05,"Doublon sur clé métier ['id_election', 'code_departement', 'code_bv']",16596,"{""id_election"":""2017_pres_t1"",""id_brut_miom"":""44009_0004"",""code_departement"":""44"",""libelle_departement"":""Loire-Atlantique"",""code_canton"":null,""libelle_canton"":null,""code_commune"":""44009"",""libelle_commune"":""Basse-Goulaine"",""code_circonscription"":""10.0"",""libelle_circonscription"":""10\u00e8me circonscription"",""code_bv"":""0004"",""inscrits"":""1024"",""abstentions"":""127"",""votants"":""897"",""blancs"":""17.0"",""nuls"":""4"",""exprimes"":""876"",""ratio_abstentions_inscrits"":""12.4"",""ratio_votants_inscrits"":""87.6"",""ratio_blancs_inscrits"":""1.66"",""ratio_blancs_votants"":""1.9"",""ratio_nuls_inscrits"":""0.39"",""ratio_nuls_votants"":""0.45"",""ratio_exprimes_inscrits"":""85.55"",""ratio_exprimes_votants"":""97.66""}",2026-05-23T21:32:24.763164
B02_STAGING_20260523_213217,stg_raw_general.csv,R05,"Doublon sur clé métier ['id_election', 'code_departement', 'code_bv']",16596,"{""id_election"":""2017_pres_t1"",""id_brut_miom"":""44009_0005"",""code_departement"":""44"",""libelle_departement"":""Loire-Atlantique"",""code_canton"":null,""libelle_canton"":null,""code_commune"":""44009"",""libelle_commune"":""Basse-Goulaine"",""code_circonscription"":""10.0"",""libelle_circonscription"":""10\u00e8me circonscription"",""code_bv"":""0005"",""inscrits"":""1014"",""abstentions"":""105"",""votants"":""909"",""blancs"":""7.0"",""nuls"":""5"",""exprimes"":""897"",""ratio_abstentions_inscrits"":""10.36"",""ratio_votants_inscrits"":""89.64"",""ratio_blancs_inscrits"":""0.69"",""ratio_blancs_votants"":""0.77"",""ratio_nuls_inscrits"":""0.49"",""ratio_nuls_votants"":""0.55"",""ratio_exprimes_inscrits"":""88.46"",""ratio_exprimes_votants"":""98.68""}",2026-05-23T21:32:24.763164
B02_STAGING_20260523_213217,stg_raw_general.csv,R05,"Doublon sur clé métier ['id_election', 'code_departement', 'code_bv']",16596,"{""id_election"":""2017_pres_t1"",""id_brut_miom"":""44009_0006"",""code_departement"":""44"",""libelle_departement"":""Loire-Atlantique"",""code_canton"":null,""libelle_canton"":null,""code_commune"":""44009"",""libelle_commune"":""Basse-Goulaine"",""code_circonscription"":""10.0"",""libelle_circonscription"":""10\u00e8me circonscription"",""code_bv"":""0006"",""inscrits"":""1046"",""abstentions"":""94"",""votants"":""952"",""blancs"":""9.0"",""nuls"":""13"",""exprimes"":""930"",""ratio_abstentions_inscrits"":""8.99"",""ratio_votants_inscrits"":""91.01"",""ratio_blancs_inscrits"":""0.86"",""ratio_blancs_votants"":""0.95"",""ratio_nuls_inscrits"":""1.24"",""ratio_nuls_votants"":""1.37"",""ratio_exprimes_inscrits"":""88.91"",""ratio_exprimes_votants"":""97.69""}",2026-05-23T21:32:24.763164
B02_STAGING_20260523_213217,stg_raw_general.csv,R05,"Doublon sur clé métier ['id_election', 'code_departement', 'code_bv']",16596,"{""id_election"":""2017_pres_t1"",""id_brut_miom"":""44010_0001"",""code_departement"":""44"",""libelle_departement"":""Loire-Atlantique"",""code_canton"":null,""libelle_canton"":null,""code_commune"":""44010"",""libelle_commune"":""Batz-Sur-Mer"",""code_circonscription"":""7.0"",""libelle_circonscription"":""7\u00e8me circonscription"",""code_bv"":""0001"",""inscrits"":""972"",""abstentions"":""174"",""votants"":""798"",""blancs"":""19.0"",""nuls"":""2"",""exprimes"":""777"",""ratio_abstentions_inscrits"":""17.9"",""ratio_votants_inscrits"":""82.1"",""ratio_blancs_inscrits"":""1.95"",""ratio_blancs_votants"":""2.38"",""ratio_nuls_inscrits"":""0.21"",""ratio_nuls_votants"":""0.25"",""ratio_exprimes_inscrits"":""79.94"",""ratio_exprimes_votants"":""97.37""}",2026-05-23T21:32:24.763164
B02_STAGING_20260523_213217,stg_raw_general.csv,R05,"Doublon sur clé métier ['id_election', 'code_departement', 'code_bv']",16596,"{""id_election"":""2017_pres_t1"",""id_brut_miom"":""44010_0002"",""code_departement"":""44"",""libelle_departement"":""Loire-Atlantique"",""code_canton"":null,""libelle_canton"":null,""code_commune"":""44010"",""libelle_commune"":""Batz-Sur-Mer"",""code_circonscription"":""7.0"",""libelle_circonscription"":""7\u00e8me circonscription"",""code_bv"":""0002"",""inscrits"":""881"",""abstentions"":""174"",""votants"":""707"",""blancs"":""14.0"",""nuls"":""2"",""exprimes"":""691"",""ratio_abstentions_inscrits"":""19.75"",""ratio_votants_inscrits"":""80.25"",""ratio_blancs_inscrits"":""1.59"",""ratio_blancs_votants"":""1.98"",""ratio_nuls_inscrits"":""0.23"",""ratio_nuls_votants"":""0.28"",""ratio_exprimes_inscrits"":""78.43"",""ratio_exprimes_votants"":""97.74""}",2026-05-23T21:32:24.763164
B02_STAGING_20260523_213217,stg_raw_general.csv,R05,"Doublon sur clé métier ['id_election', 'code_departement', 'code_bv']",16596,"{""id_election"":""2017_pres_t1"",""id_brut_miom"":""44010_0003"",""code_departement"":""44"",""libelle_departement"":""Loire-Atlantique"",""code_canton"":null,""libelle_canton"":null,""code_commune"":""44010"",""libelle_commune"":""Batz-Sur-Mer"",""code_circonscription"":""7.0"",""libelle_circonscription"":""7\u00e8me circonscription"",""code_bv"":""0003"",""inscrits"":""943"",""abstentions"":""177"",""votants"":""766"",""blancs"":""6.0"",""nuls"":""6"",""exprimes"":""754"",""ratio_abstentions_inscrits"":""18.77"",""ratio_votants_inscrits"":""81.23"",""ratio_blancs_inscrits"":""0.64"",""ratio_blancs_votants"":""0.78"",""ratio_nuls_inscrits"":""0.64"",""ratio_nuls_votants"":""0.78"",""ratio_exprimes_inscrits"":""79.96"",""ratio_exprimes_votants"":""98.43""}",2026-05-23T21:32:24.763164
B02_STAGING_20260523_213217,stg_raw_general.csv,R05,"Doublon sur clé métier ['id_election', 'code_departement', 'code_bv']",16596,"{""id_election"":""2017_pres_t1"",""id_brut_miom"":""44012_0001"",""code_departement"":""44"",""libelle_departement"":""Loire-Atlantique"",""code_canton"":null,""libelle_canton"":null,""code_commune"":""44012"",""libelle_commune"":""La Bernerie-En-Retz"",""code_circonscription"":""9.0"",""libelle_circonscription"":""9\u00e8me circonscription"",""code_bv"":""0001"",""inscrits"":""913"",""abstentions"":""106"",""votants"":""807"",""blancs"":""14.0"",""nuls"":""6"",""exprimes"":""787"",""ratio_abstentions_inscrits"":""11.61"",""ratio_votants_inscrits"":""88.39"",""ratio_blancs_inscrits"":""1.53"",""ratio_blancs_votants"":""1.73"",""ratio_nuls_inscrits"":""0.66"",""ratio_nuls_votants"":""0.74"",""ratio_exprimes_inscrits"":""86.2"",""ratio_exprimes_votants"":""97.52""}",2026-05-23T21:32:24.763164
B02_STAGING_20260523_213217,stg_raw_general.csv,R05,"Doublon sur clé métier ['id_election', 'code_departement', 'code_bv']",16596,"{""id_election"":""2017_pres_t1"",""id_brut_miom"":""44012_0002"",""code_departement"":""44"",""libelle_departement"":""Loire-Atlantique"",""code_canton"":null,""libelle_canton"":null,""code_commune"":""44012"",""libelle_commune"":""La Bernerie-En-Retz"",""code_circonscription"":""9.0"",""libelle_circonscription"":""9\u00e8me circonscription"",""code_bv"":""0002"",""inscrits"":""883"",""abstentions"":""125"",""votants"":""758"",""blancs"":""13.0"",""nuls"":""5"",""exprimes"":""740"",""ratio_abstentions_inscrits"":""14.16"",""ratio_votants_inscrits"":""85.84"",""ratio_blancs_inscrits"":""1.47"",""ratio_blancs_votants"":""1.72"",""ratio_nuls_inscrits"":""0.57"",""ratio_nuls_votants"":""0.66"",""ratio_exprimes_inscrits"":""83.81"",""ratio_exprimes_votants"":""97.63""}",2026-05-23T21:32:24.763164
B02_STAGING_20260523_213217,stg_raw_general.csv,R05,"Doublon sur clé métier ['id_election', 'code_departement', 'code_bv']",16596,"{""id_election"":""2017_pres_t1"",""id_brut_miom"":""44012_0003"",""code_departement"":""44"",""libelle_departement"":""Loire-Atlantique"",""code_canton"":null,""libelle_canton"":null,""code_commune"":""44012"",""libelle_commune"":""La Bernerie-En-Retz"",""code_circonscription"":""9.0"",""libelle_circonscription"":""9\u00e8me circonscription"",""code_bv"":""0003"",""inscrits"":""837"",""abstentions"":""149"",""votants"":""688"",""blancs"":""10.0"",""nuls"":""1"",""exprimes"":""677"",""ratio_abstentions_inscrits"":""17.8"",""ratio_votants_inscrits"":""82.2"",""ratio_blancs_inscrits"":""1.19"",""ratio_blancs_votants"":""1.45"",""ratio_nuls_inscrits"":""0.12"",""ratio_nuls_votants"":""0.15"",""ratio_exprimes_inscrits"":""80.88"",""ratio_exprimes_votants"":""98.4""}",2026-05-23T21:32:24.763164
B02_STAGING_20260523_213217,stg_raw_general.csv,R05,"Doublon sur clé métier ['id_election', 'code_departement', 'code_bv']",16596,"{""id_election"":""2017_pres_t1"",""id_brut_miom"":""44013_0001"",""code_departement"":""44"",""libelle_departement"":""Loire-Atlantique"",""code_canton"":null,""libelle_canton"":null,""code_commune"":""44013"",""libelle_commune"":""Besn\u00e9"",""code_circonscription"":""7.0"",""libelle_circonscription"":""7\u00e8me circonscription"",""code_bv"":""0001"",""inscrits"":""1197"",""abstentions"":""187"",""votants"":""1010"",""blancs"":""22.0"",""nuls"":""6"",""exprimes"":""982"",""ratio_abstentions_inscrits"":""15.62"",""ratio_votants_inscrits"":""84.38"",""ratio_blancs_inscrits"":""1.84"",""ratio_blancs_votants"":""2.18"",""ratio_nuls_inscrits"":""0.5"",""ratio_nuls_votants"":""0.59"",""ratio_exprimes_inscrits"":""82.04"",""ratio_exprimes_votants"":""97.23""}",2026-05-23T21:32:24.763164
B02_STAGING_20260523_213217,stg_raw_general.csv,R05,"Doublon sur clé métier ['id_election', 'code_departement', 'code_bv']",16596,"{""id_election"":""2017_pres_t1"",""id_brut_miom"":""44013_0002"",""code_departement"":""44"",""libelle_departement"":""Loire-Atlantique"",""code_canton"":null,""libelle_canton"":null,""code_commune"":""44013"",""libelle_commune"":""Besn\u00e9"",""code_circonscription"":""7.0"",""libelle_circonscription"":""7\u00e8me circonscription"",""code_bv"":""0002"",""inscrits"":""959"",""abstentions"":""167"",""votants"":""792"",""blancs"":""22.0"",""nuls"":""12"",""exprimes"":""758"",""ratio_abstentions_inscrits"":""17.41"",""ratio_votants_inscrits"":""82.59"",""ratio_blancs_inscrits"":""2.29"",""ratio_blancs_votants"":""2.78"",""ratio_nuls_inscrits"":""1.25"",""ratio_nuls_votants"":""1.52"",""ratio_exprimes_inscrits"":""79.04"",""ratio_exprimes_votants"":""95.71""}",2026-05-23T21:32:24.763164
B02_STAGING_20260523_213217,stg_raw_general.csv,R05,"Doublon sur clé métier ['id_election', 'code_departement', 'code_bv']",16596,"{""id_election"":""2017_pres_t1"",""id_brut_miom"":""44014_0001"",""code_departement"":""44"",""libelle_departement"":""Loire-Atlantique"",""code_canton"":null,""libelle_canton"":null,""code_commune"":""44014"",""libelle_commune"":""Le Bignon"",""code_circonscription"":""10.0"",""libelle_circonscription"":""10\u00e8me circonscription"",""code_bv"":""0001"",""inscrits"":""1432"",""abstentions"":""191"",""votants"":""1241"",""blancs"":""26.0"",""nuls"":""10"",""exprimes"":""1205"",""ratio_abstentions_inscrits"":""13.34"",""ratio_votants_inscrits"":""86.66"",""ratio_blancs_inscrits"":""1.82"",""ratio_blancs_votants"":""2.1"",""ratio_nuls_inscrits"":""0.7"",""ratio_nuls_votants"":""0.81"",""ratio_exprimes_inscrits"":""84.15"",""ratio_exprimes_votants"":""97.1""}",2026-05-23T21:32:24.763164
B02_STAGING_20260523_213217,stg_raw_general.csv,R05,"Doublon sur clé métier ['id_election', 'code_departement', 'code_bv']",16596,"{""id_election"":""2017_pres_t1"",""id_brut_miom"":""44014_0002"",""code_departement"":""44"",""libelle_departement"":""Loire-Atlantique"",""code_canton"":null,""libelle_canton"":null,""code_commune"":""44014"",""libelle_commune"":""Le Bignon"",""code_circonscription"":""10.0"",""libelle_circonscription"":""10\u00e8me circonscription"",""code_bv"":""0002"",""inscrits"":""1372"",""abstentions"":""197"",""votants"":""1175"",""blancs"":""19.0"",""nuls"":""8"",""exprimes"":""1148"",""ratio_abstentions_inscrits"":""14.36"",""ratio_votants_inscrits"":""85.64"",""ratio_blancs_inscrits"":""1.38"",""ratio_blancs_votants"":""1.62"",""ratio_nuls_inscrits"":""0.58"",""ratio_nuls_votants"":""0.68"",""ratio_exprimes_inscrits"":""83.67"",""ratio_exprimes_votants"":""97.7""}",2026-05-23T21:32:24.763164
B02_STAGING_20260523_213217,stg_raw_general.csv,R05,"Doublon sur clé métier ['id_election', 'code_departement', 'code_bv']",16596,"{""id_election"":""2017_pres_t1"",""id_brut_miom"":""44015_0001"",""code_departement"":""44"",""libelle_departement"":""Loire-Atlantique"",""code_canton"":null,""libelle_canton"":null,""code_commune"":""44015"",""libelle_commune"":""Blain"",""code_circonscription"":""6.0"",""libelle_circonscription"":""6\u00e8me circonscription"",""code_bv"":""0001"",""inscrits"":""791"",""abstentions"":""114"",""votants"":""677"",""blancs"":""29.0"",""nuls"":""0"",""exprimes"":""648"",""ratio_abstentions_inscrits"":""14.41"",""ratio_votants_inscrits"":""85.59"",""ratio_blancs_inscrits"":""3.67"",""ratio_blancs_votants"":""4.28"",""ratio_nuls_inscrits"":""0.0"",""ratio_nuls_votants"":""0.0"",""ratio_exprimes_inscrits"":""81.92"",""ratio_exprimes_votants"":""95.72""}",2026-05-23T21:32:24.763164
B02_STAGING_20260523_213217,stg_raw_general.csv,R05,"Doublon sur clé métier ['id_election', 'code_departement', 'code_bv']",16596,"{""id_election"":""2017_pres_t1"",""id_brut_miom"":""44015_0002"",""code_departement"":""44"",""libelle_departement"":""Loire-Atlantique"",""code_canton"":null,""libelle_canton"":null,""code_commune"":""44015"",""libelle_commune"":""Blain"",""code_circonscription"":""6.0"",""libelle_circonscription"":""6\u00e8me circonscription"",""code_bv"":""0002"",""inscrits"":""841"",""abstentions"":""142"",""votants"":""699"",""blancs"":""23.0"",""nuls"":""0"",""exprimes"":""676"",""ratio_abstentions_inscrits"":""16.88"",""ratio_votants_inscrits"":""83.12"",""ratio_blancs_inscrits"":""2.73"",""ratio_blancs_votants"":""3.29"",""ratio_nuls_inscrits"":""0.0"",""ratio_nuls_votants"":""0.0"",""ratio_exprimes_inscrits"":""80.38"",""ratio_exprimes_votants"":""96.71""}",2026-05-23T21:32:24.763164
B02_STAGING_20260523_213217,stg_raw_general.csv,R05,"Doublon sur clé métier ['id_election', 'code_departement', 'code_bv']",16596,"{""id_election"":""2017_pres_t1"",""id_brut_miom"":""44015_0003"",""code_departement"":""44"",""libelle_departement"":""Loire-Atlantique"",""code_canton"":null,""libelle_canton"":null,""code_commune"":""44015"",""libelle_commune"":""Blain"",""code_circonscription"":""6.0"",""libelle_circonscription"":""6\u00e8me circonscription"",""code_bv"":""0003"",""inscrits"":""642"",""abstentions"":""99"",""votants"":""543"",""blancs"":""9.0"",""nuls"":""0"",""exprimes"":""534"",""ratio_abstentions_inscrits"":""15.42"",""ratio_votants_inscrits"":""84.58"",""ratio_blancs_inscrits"":""1.4"",""ratio_blancs_votants"":""1.66"",""ratio_nuls_inscrits"":""0.0"",""ratio_nuls_votants"":""0.0"",""ratio_exprimes_inscrits"":""83.18"",""ratio_exprimes_votants"":""98.34""}",2026-05-23T21:32:24.763164
B02_STAGING_20260523_213217,stg_raw_general.csv,R05,"Doublon sur clé métier ['id_election', 'code_departement', 'code_bv']",16596,"{""id_election"":""2017_pres_t1"",""id_brut_miom"":""44015_0004"",""code_departement"":""44"",""libelle_departement"":""Loire-Atlantique"",""code_canton"":null,""libelle_canton"":null,""code_commune"":""44015"",""libelle_commune"":""Blain"",""code_circonscription"":""6.0"",""libelle_circonscription"":""6\u00e8me circonscription"",""code_bv"":""0004"",""inscrits"":""842"",""abstentions"":""220"",""votants"":""622"",""blancs"":""28.0"",""nuls"":""0"",""exprimes"":""594"",""ratio_abstentions_inscrits"":""26.13"",""ratio_votants_inscrits"":""73.87"",""ratio_blancs_inscrits"":""3.33"",""ratio_blancs_votants"":""4.5"",""ratio_nuls_inscrits"":""0.0"",""ratio_nuls_votants"":""0.0"",""ratio_exprimes_inscrits"":""70.55"",""ratio_exprimes_votants"":""95.5""}",2026-05-23T21:32:24.763164
B02_STAGING_20260523_213217,stg_raw_general.csv,R05,"Doublon sur clé métier ['id_election', 'code_departement', 'code_bv']",16596,"{""id_election"":""2017_pres_t1"",""id_brut_miom"":""44015_0005"",""code_departement"":""44"",""libelle_departement"":""Loire-Atlantique"",""code_canton"":null,""libelle_canton"":null,""code_commune"":""44015"",""libelle_commune"":""Blain"",""code_circonscription"":""6.0"",""libelle_circonscription"":""6\u00e8me circonscription"",""code_bv"":""0005"",""inscrits"":""658"",""abstentions"":""119"",""votants"":""539"",""blancs"":""19.0"",""nuls"":""0"",""exprimes"":""520"",""ratio_abstentions_inscrits"":""18.09"",""ratio_votants_inscrits"":""81.91"",""ratio_blancs_inscrits"":""2.89"",""ratio_blancs_votants"":""3.53"",""ratio_nuls_inscrits"":""0.0"",""ratio_nuls_votants"":""0.0"",""ratio_exprimes_inscrits"":""79.03"",""ratio_exprimes_votants"":""96.47""}",2026-05-23T21:32:24.763164
B02_STAGING_20260523_213217,stg_raw_general.csv,R05,"Doublon sur clé métier ['id_election', 'code_departement', 'code_bv']",16596,"{""id_election"":""2017_pres_t1"",""id_brut_miom"":""44015_0006"",""code_departement"":""44"",""libelle_departement"":""Loire-Atlantique"",""code_canton"":null,""libelle_canton"":null,""code_commune"":""44015"",""libelle_commune"":""Blain"",""code_circonscription"":""6.0"",""libelle_circonscription"":""6\u00e8me circonscription"",""code_bv"":""0006"",""inscrits"":""813"",""abstentions"":""115"",""votants"":""698"",""blancs"":""16.0"",""nuls"":""0"",""exprimes"":""682"",""ratio_abstentions_inscrits"":""14.15"",""ratio_votants_inscrits"":""85.85"",""ratio_blancs_inscrits"":""1.97"",""ratio_blancs_votants"":""2.29"",""ratio_nuls_inscrits"":""0.0"",""ratio_nuls_votants"":""0.0"",""ratio_exprimes_inscrits"":""83.89"",""ratio_exprimes_votants"":""97.71""}",2026-05-23T21:32:24.763164
B02_STAGING_20260523_213217,stg_raw_general.csv,R05,"Doublon sur clé métier ['id_election', 'code_departement', 'code_bv']",16596,"{""id_election"":""2017_pres_t1"",""id_brut_miom"":""44015_0007"",""code_departement"":""44"",""libelle_departement"":""Loire-Atlantique"",""code_canton"":null,""libelle_canton"":null,""code_commune"":""44015"",""libelle_commune"":""Blain"",""code_circonscription"":""6.0"",""libelle_circonscription"":""6\u00e8me circonscription"",""code_bv"":""0007"",""inscrits"":""784"",""abstentions"":""121"",""votants"":""663"",""blancs"":""28.0"",""nuls"":""0"",""exprimes"":""635"",""ratio_abstentions_inscrits"":""15.43"",""ratio_votants_inscrits"":""84.57"",""ratio_blancs_inscrits"":""3.57"",""ratio_blancs_votants"":""4.22"",""ratio_nuls_inscrits"":""0.0"",""ratio_nuls_votants"":""0.0"",""ratio_exprimes_inscrits"":""80.99"",""ratio_exprimes_votants"":""95.78""}",2026-05-23T21:32:24.763164
B02_STAGING_20260523_213217,stg_raw_general.csv,R05,"Doublon sur clé métier ['id_election', 'code_departement', 'code_bv']",16596,"{""id_election"":""2017_pres_t1"",""id_brut_miom"":""44016_0001"",""code_departement"":""44"",""libelle_departement"":""Loire-Atlantique"",""code_canton"":null,""libelle_canton"":null,""code_commune"":""44016"",""libelle_commune"":""La Boissi\u00e8re-Du-Dor\u00e9"",""code_circonscription"":""10.0"",""libelle_circonscription"":""10\u00e8me circonscription"",""code_bv"":""0001"",""inscrits"":""726"",""abstentions"":""76"",""votants"":""650"",""blancs"":""22.0"",""nuls"":""4"",""exprimes"":""624"",""ratio_abstentions_inscrits"":""10.47"",""ratio_votants_inscrits"":""89.53"",""ratio_blancs_inscrits"":""3.03"",""ratio_blancs_votants"":""3.38"",""ratio_nuls_inscrits"":""0.55"",""ratio_nuls_votants"":""0.62"",""ratio_exprimes_inscrits"":""85.95"",""ratio_exprimes_votants"":""96.0""}",2026-05-23T21:32:24.763164
B02_STAGING_20260523_213217,stg_raw_general.csv,R05,"Doublon sur clé métier ['id_election', 'code_departement', 'code_bv']",16596,"{""id_election"":""2017_pres_t1"",""id_brut_miom"":""44017_0001"",""code_departement"":""44"",""libelle_departement"":""Loire-Atlantique"",""code_canton"":null,""libelle_canton"":null,""code_commune"":""44017"",""libelle_commune"":""Bonnoeuvre"",""code_circonscription"":""6.0"",""libelle_circonscription"":""6\u00e8me circonscription"",""code_bv"":""0001"",""inscrits"":""451"",""abstentions"":""66"",""votants"":""385"",""blancs"":""8.0"",""nuls"":""5"",""exprimes"":""372"",""ratio_abstentions_inscrits"":""14.63"",""ratio_votants_inscrits"":""85.37"",""ratio_blancs_inscrits"":""1.77"",""ratio_blancs_votants"":""2.08"",""ratio_nuls_inscrits"":""1.11"",""ratio_nuls_votants"":""1.3"",""ratio_exprimes_inscrits"":""82.48"",""ratio_exprimes_votants"":""96.62""}",2026-05-23T21:32:24.763164
B02_STAGING_20260523_213217,stg_raw_general.csv,R05,"Doublon sur clé métier ['id_election', 'code_departement', 'code_bv']",16596,"{""id_election"":""2017_pres_t1"",""id_brut_miom"":""44018_0001"",""code_departement"":""44"",""libelle_departement"":""Loire-Atlantique"",""code_canton"":null,""libelle_canton"":null,""code_commune"":""44018"",""libelle_commune"":""Bouaye"",""code_circonscription"":""4.0"",""libelle_circonscription"":""4\u00e8me circonscription"",""code_bv"":""0001"",""inscrits"":""624"",""abstentions"":""63"",""votants"":""561"",""blancs"":""4.0"",""nuls"":""4"",""exprimes"":""553"",""ratio_abstentions_inscrits"":""10.1"",""ratio_votants_inscrits"":""89.9"",""ratio_blancs_inscrits"":""0.64"",""ratio_blancs_votants"":""0.71"",""ratio_nuls_inscrits"":""0.64"",""ratio_nuls_votants"":""0.71"",""ratio_exprimes_inscrits"":""88.62"",""ratio_exprimes_votants"":""98.57""}",2026-05-23T21:32:24.763164
B02_STAGING_20260523_213217,stg_raw_general.csv,R05,"Doublon sur clé métier ['id_election', 'code_departement', 'code_bv']",16596,"{""id_election"":""2017_pres_t1"",""id_brut_miom"":""44018_0002"",""code_departement"":""44"",""libelle_departement"":""Loire-Atlantique"",""code_canton"":null,""libelle_canton"":null,""code_commune"":""44018"",""libelle_commune"":""Bouaye"",""code_circonscription"":""4.0"",""libelle_circonscription"":""4\u00e8me circonscription"",""code_bv"":""0002"",""inscrits"":""925"",""abstentions"":""103"",""votants"":""822"",""blancs"":""14.0"",""nuls"":""5"",""exprimes"":""803"",""ratio_abstentions_inscrits"":""11.14"",""ratio_votants_inscrits"":""88.86"",""ratio_blancs_inscrits"":""1.51"",""ratio_blancs_votants"":""1.7"",""ratio_nuls_inscrits"":""0.54"",""ratio_nuls_votants"":""0.61"",""ratio_exprimes_inscrits"":""86.81"",""ratio_exprimes_votants"":""97.69""}",2026-05-23T21:32:24.763164
B02_STAGING_20260523_213217,stg_raw_general.csv,R05,"Doublon sur clé métier ['id_election', 'code_departement', 'code_bv']",16596,"{""id_election"":""2017_pres_t1"",""id_brut_miom"":""44018_0003"",""code_departement"":""44"",""libelle_departement"":""Loire-Atlantique"",""code_canton"":null,""libelle_canton"":null,""code_commune"":""44018"",""libelle_commune"":""Bouaye"",""code_circonscription"":""4.0"",""libelle_circonscription"":""4\u00e8me circonscription"",""code_bv"":""0003"",""inscrits"":""962"",""abstentions"":""97"",""votants"":""865"",""blancs"":""12.0"",""nuls"":""3"",""exprimes"":""850"",""ratio_abstentions_inscrits"":""10.08"",""ratio_votants_inscrits"":""89.92"",""ratio_blancs_inscrits"":""1.25"",""ratio_blancs_votants"":""1.39"",""ratio_nuls_inscrits"":""0.31"",""ratio_nuls_votants"":""0.35"",""ratio_exprimes_inscrits"":""88.36"",""ratio_exprimes_votants"":""98.27""}",2026-05-23T21:32:24.763164
B02_STAGING_20260523_213217,stg_raw_general.csv,R05,"Doublon sur clé métier ['id_election', 'code_departement', 'code_bv']",16596,"{""id_election"":""2017_pres_t1"",""id_brut_miom"":""44018_0004"",""code_departement"":""44"",""libelle_departement"":""Loire-Atlantique"",""code_canton"":null,""libelle_canton"":null,""code_commune"":""44018"",""libelle_commune"":""Bouaye"",""code_circonscription"":""4.0"",""libelle_circonscription"":""4\u00e8me circonscription"",""code_bv"":""0004"",""inscrits"":""870"",""abstentions"":""111"",""votants"":""759"",""blancs"":""10.0"",""nuls"":""2"",""exprimes"":""747"",""ratio_abstentions_inscrits"":""12.76"",""ratio_votants_inscrits"":""87.24"",""ratio_blancs_inscrits"":""1.15"",""ratio_blancs_votants"":""1.32"",""ratio_nuls_inscrits"":""0.23"",""ratio_nuls_votants"":""0.26"",""ratio_exprimes_inscrits"":""85.86"",""ratio_exprimes_votants"":""98.42""}",2026-05-23T21:32:24.763164
