commune_sk,code_commune,libelle_commune,code_departement,region,code_region
1128,72292,Saint-Jean-Des-Echelles,72,Pays de la Loire,52
1129,72293,Saint-Jean-Du-Bois,72,Pays de la Loire,52
1130,72294,Saint-Léonard-Des-Bois,72,Pays de la Loire,52
1131,72295,Saint-Longis,72,Pays de la Loire,52
1132,72296,Saint-Maixent,72,Pays de la Loire,52
1133,72297,Saint-Marceau,72,Pays de la Loire,52
1134,72298,Saint-Mars-De-Locquenay,72,Pays de la Loire,52
1135,72299,Saint-Mars-D'Outillé,72,Pays de la Loire,52
1136,72300,Saint-Mars-La-Brière,72,Pays de la Loire,52
1137,72301,Saint-Mars-Sous-Ballon,72,Pays de la Loire,52
1138,72302,Saint-Martin-Des-Monts,72,Pays de la Loire,52
1139,72303,Saint-Michel-De-Chavaignes,72,Pays de la Loire,52
1140,72304,Sainte-Osmane,72,Pays de la Loire,52
1141,72305,Saint-Ouen-De-Mimbré,72,Pays de la Loire,52
1142,72306,Saint-Ouen-En-Belin,72,Pays de la Loire,52
1143,72307,Saint-Ouen-En-Champagne,72,Pays de la Loire,52
1144,72308,Saint Paterne-Le Chevain,72,Pays de la Loire,52
1145,72309,Saint-Paul-Le-Gaultier,72,Pays de la Loire,52
1146,72310,Saint-Pavace,72,Pays de la Loire,52
1147,72311,Saint-Pierre-De-Chevillé,72,Pays de la Loire,52
1148,72312,Saint-Pierre-Des-Bois,72,Pays de la Loire,52
1149,72313,Saint-Pierre-Des-Ormes,72,Pays de la Loire,52
1150,72314,Saint-Pierre-Du-Lorouër,72,Pays de la Loire,52
1151,72315,Saint-Rémy-De-Sillé,72,Pays de la Loire,52
1152,72316,Saint-Rémy-Des-Monts,72,Pays de la Loire,52
1153,72317,Saint-Rémy-Du-Val,72,Pays de la Loire,52
1154,72318,Saint-Rigomer-Des-Bois,72,Pays de la Loire,52
1155,72319,Sainte-Sabine-Sur-Longève,72,Pays de la Loire,52
1156,72320,Saint-Saturnin,72,Pays de la Loire,52
1157,72321,Saint-Symphorien,72,Pays de la Loire,52
1158,72322,Saint-Ulphace,72,Pays de la Loire,52
1159,72323,Saint-Victeur,72,Pays de la Loire,52
1160,72324,Saint-Vincent-Des-Prés,72,Pays de la Loire,52
1161,72325,Saint-Vincent-Du-Lorouër,72,Pays de la Loire,52
1162,72326,Saosnes,72,Pays de la Loire,52
1163,72327,Sarcé,72,Pays de la Loire,52
1164,72328,Sargé-Lès-Le-Mans,72,Pays de la Loire,52
1165,72329,Savigné-L'Evêque,72,Pays de la Loire,52
1166,72330,Savigné-Sous-Le-Lude,72,Pays de la Loire,52
1167,72331,Sceaux-Sur-Huisne,72,Pays de la Loire,52
1168,72332,Ségrie,72,Pays de la Loire,52
1169,72333,Semur-En-Vallon,72,Pays de la Loire,52
1170,72334,Sillé-Le-Guillaume,72,Pays de la Loire,52
1171,72335,Sillé-Le-Philippe,72,Pays de la Loire,52
1172,72336,Solesmes,72,Pays de la Loire,52
1173,72337,Sougé-Le-Ganelon,72,Pays de la Loire,52
1174,72338,Souillé,72,Pays de la Loire,52
1175,72339,Souligné-Flacé,72,Pays de la Loire,52
1176,72340,Souligné-Sous-Ballon,72,Pays de la Loire,52
1177,72341,Soulitré,72,Pays de la Loire,52
1178,72342,Souvigné-Sur-Même,72,Pays de la Loire,52
1179,72343,Souvigné-Sur-Sarthe,72,Pays de la Loire,52
1180,72344,Spay,72,Pays de la Loire,52
1181,72345,Surfonds,72,Pays de la Loire,52
1182,72346,La Suze-Sur-Sarthe,72,Pays de la Loire,52
1183,72347,Tassé,72,Pays de la Loire,52
1184,72348,Tassillé,72,Pays de la Loire,52
1185,72349,Teillé,72,Pays de la Loire,52
1186,72350,Teloché,72,Pays de la Loire,52
1187,72351,Tennie,72,Pays de la Loire,52
1188,72352,Terrehault,72,Pays de la Loire,52
1189,72353,Théligny,72,Pays de la Loire,52
1190,72354,Thoigné,72,Pays de la Loire,52
1191,72355,Thoiré-Sous-Contensor,72,Pays de la Loire,52
1192,72356,Thoiré-Sur-Dinan,72,Pays de la Loire,52
1193,72357,Thorée-Les-Pins,72,Pays de la Loire,52
1194,72358,Thorigné-Sur-Dué,72,Pays de la Loire,52
1195,72359,Torcé-En-Vallée,72,Pays de la Loire,52
1196,72360,Trangé,72,Pays de la Loire,52
1197,72361,Tresson,72,Pays de la Loire,52
1198,72362,Le Tronchet,72,Pays de la Loire,52
1199,72363,Tuffé Val De La Chéronne,72,Pays de la Loire,52
1200,72364,Vaas,72,Pays de la Loire,52
1201,72366,Valennes,72,Pays de la Loire,52
1202,72367,Vallon-Sur-Gée,72,Pays de la Loire,52
1203,72368,Vancé,72,Pays de la Loire,52
1204,72369,Verneil-Le-Chétif,72,Pays de la Loire,52
1205,72370,Vernie,72,Pays de la Loire,52
1206,72372,Vezot,72,Pays de la Loire,52
1207,72373,Vibraye,72,Pays de la Loire,52
1208,72374,Villaines-La-Carelle,72,Pays de la Loire,52
1209,72375,Villaines-La-Gonais,72,Pays de la Loire,52
1210,72376,Villaines-Sous-Lucé,72,Pays de la Loire,52
1211,72377,Villaines-Sous-Malicorne,72,Pays de la Loire,52
1212,72378,Vion,72,Pays de la Loire,52
1213,72379,Viré-En-Champagne,72,Pays de la Loire,52
1214,72380,Vivoin,72,Pays de la Loire,52
1215,72381,Voivres-Lès-Le-Mans,72,Pays de la Loire,52
1216,72382,Volnay,72,Pays de la Loire,52
1217,72383,Vouvray-Sur-Huisne,72,Pays de la Loire,52
1218,72384,Vouvray-Sur-Loir,72,Pays de la Loire,52
1219,72385,Yvré-Le-Pôlin,72,Pays de la Loire,52
1220,72386,Yvré-L'Evêque,72,Pays de la Loire,52
1221,85001,L'Aiguillon-La-Presqu'Île,85,Pays de la Loire,52
1222,85002,L'Aiguillon-Sur-Vie,85,Pays de la Loire,52
1223,85003,Aizenay,85,Pays de la Loire,52
1224,85004,Angles,85,Pays de la Loire,52
1225,85005,Antigny,85,Pays de la Loire,52
1226,85006,Apremont,85,Pays de la Loire,52
1227,85008,Aubigny-Les Clouzeaux,85,Pays de la Loire,52
1228,85009,Auchay-Sur-Vendée,85,Pays de la Loire,52
1229,85010,Avrillé,85,Pays de la Loire,52
1230,85011,Barbâtre,85,Pays de la Loire,52
1231,85012,La Barre-De-Monts,85,Pays de la Loire,52
1232,85013,Bazoges-En-Paillers,85,Pays de la Loire,52
1233,85014,Bazoges-En-Pareds,85,Pays de la Loire,52
1234,85015,Beaufou,85,Pays de la Loire,52
1235,85016,Beaulieu-Sous-La-Roche,85,Pays de la Loire,52
1236,85017,Beaurepaire,85,Pays de la Loire,52
1237,85018,Beauvoir-Sur-Mer,85,Pays de la Loire,52
1238,85019,Bellevigny,85,Pays de la Loire,52
1239,85020,Benet,85,Pays de la Loire,52
1240,85021,La Bernardière,85,Pays de la Loire,52
1241,85022,Le Bernard,85,Pays de la Loire,52
1242,85023,Bessay,85,Pays de la Loire,52
1243,85024,Bois-De-Céné,85,Pays de la Loire,52
1244,85025,La Boissière-De-Montaigu,85,Pays de la Loire,52
1245,85026,La Boissière-Des-Landes,85,Pays de la Loire,52
1246,85027,Boufféré,85,Pays de la Loire,52
1247,85028,Bouillé-Courdault,85,Pays de la Loire,52
1248,85029,Bouin,85,Pays de la Loire,52
1249,85030,Boulogne,85,Pays de la Loire,52
1250,85031,Le Boupère,85,Pays de la Loire,52
1251,85033,Bourneau,85,Pays de la Loire,52
1252,85034,Bournezeau,85,Pays de la Loire,52
1253,85035,Bretignolles-Sur-Mer,85,Pays de la Loire,52
1254,85036,La Bretonnière-La Claye,85,Pays de la Loire,52
1255,85037,Breuil-Barret,85,Pays de la Loire,52
1256,85038,Les Brouzils,85,Pays de la Loire,52
1257,85039,La Bruffière,85,Pays de la Loire,52
1258,85040,La Caillère-Saint-Hilaire,85,Pays de la Loire,52
1259,85041,Cezais,85,Pays de la Loire,52
1260,85042,Chaillé-Les-Marais,85,Pays de la Loire,52
1261,85043,Chaill?-Sous-Les-Ormeaux,85,Pays de la Loire,52
1262,85044,Chaix,85,Pays de la Loire,52
1263,85045,La Chaize-Giraud,85,Pays de la Loire,52
1264,85046,La Chaize-Le-Vicomte,85,Pays de la Loire,52
1265,85047,Challans,85,Pays de la Loire,52
1266,85048,Chambretaud,85,Pays de la Loire,52
1267,85049,Champagné-Les-Marais,85,Pays de la Loire,52
1268,85050,Le Champ-Saint-Père,85,Pays de la Loire,52
1269,85051,Chantonnay,85,Pays de la Loire,52
1270,85052,La Chapelle-Achard,85,Pays de la Loire,52
1271,85053,La Chapelle-Aux-Lys,85,Pays de la Loire,52
1272,85054,La Chapelle-Hermier,85,Pays de la Loire,52
1273,85055,La Chapelle-Palluau,85,Pays de la Loire,52
1274,85056,La Chapelle-Thémer,85,Pays de la Loire,52
1275,85058,Chasnais,85,Pays de la Loire,52
1276,85059,La Châtaigneraie,85,Pays de la Loire,52
1277,85060,Château-D'Olonne,85,Pays de la Loire,52
1278,85061,Château-Guibert,85,Pays de la Loire,52
1279,85062,Châteauneuf,85,Pays de la Loire,52
1280,85063,Les Ch?Telliers-Ch?Teaumur,85,Pays de la Loire,52
1281,85064,Chauché,85,Pays de la Loire,52
1282,85065,Chavagnes-En-Paillers,85,Pays de la Loire,52
1283,85066,Chavagnes-Les-Redoux,85,Pays de la Loire,52
1284,85067,Cheffois,85,Pays de la Loire,52
1285,85069,Les Clouzeaux,85,Pays de la Loire,52
1286,85070,Coëx,85,Pays de la Loire,52
1287,85071,Commequiers,85,Pays de la Loire,52
1288,85072,La Copechagnière,85,Pays de la Loire,52
1289,85073,Corpe,85,Pays de la Loire,52
1290,85074,La Couture,85,Pays de la Loire,52
1291,85076,Cugand,85,Pays de la Loire,52
1292,85077,Curzon,85,Pays de la Loire,52
1293,85078,Damvix,85,Pays de la Loire,52
1294,85080,Doix Lès Fontaines,85,Pays de la Loire,52
1295,85081,Dompierre-Sur-Yon,85,Pays de la Loire,52
1296,85082,Les Epesses,85,Pays de la Loire,52
1297,85083,L'Epine,85,Pays de la Loire,52
1298,85084,Essarts En Bocage,85,Pays de la Loire,52
1299,85086,Falleron,85,Pays de la Loire,52
1300,85087,Faymoreau,85,Pays de la Loire,52
1301,85088,Le Fenouiller,85,Pays de la Loire,52
1302,85089,La Ferrière,85,Pays de la Loire,52
1303,85090,Sèvremont,85,Pays de la Loire,52
1304,85091,Fontaines,85,Pays de la Loire,52
1305,85092,Fontenay-Le-Comte,85,Pays de la Loire,52
1306,85093,Fougeré,85,Pays de la Loire,52
1307,85094,Foussais-Payré,85,Pays de la Loire,52
1308,85095,Froidfond,85,Pays de la Loire,52
1309,85096,La Garnache,85,Pays de la Loire,52
1310,85097,La Gaubretière,85,Pays de la Loire,52
1311,85098,La Génétouze,85,Pays de la Loire,52
1312,85099,Le Girouard,85,Pays de la Loire,52
1313,85100,Givrand,85,Pays de la Loire,52
1314,85101,Le Givre,85,Pays de la Loire,52
1315,85102,Grand'Landes,85,Pays de la Loire,52
1316,85103,Grosbreuil,85,Pays de la Loire,52
1317,85104,Grues,85,Pays de la Loire,52
1318,85105,Le Gué-De-Velluire,85,Pays de la Loire,52
1319,85106,La Guérinière,85,Pays de la Loire,52
1320,85107,La Guyonnière,85,Pays de la Loire,52
1321,85108,L'Herbergement,85,Pays de la Loire,52
1322,85109,Les Herbiers,85,Pays de la Loire,52
1323,85110,L'Hermenault,85,Pays de la Loire,52
1324,85111,L'Ile-D'Elle,85,Pays de la Loire,52
1325,85112,L'Ile-D'Olonne,85,Pays de la Loire,52
1326,85113,L'Ile-D'Yeu,85,Pays de la Loire,52
1327,85114,Jard-Sur-Mer,85,Pays de la Loire,52
1328,85115,La Jaudonnière,85,Pays de la Loire,52
1329,85116,La Jonchère,85,Pays de la Loire,52
1330,85117,Lairoux,85,Pays de la Loire,52
1331,85118,Landeronde,85,Pays de la Loire,52
1332,85119,Les Landes-Genusson,85,Pays de la Loire,52
1333,85120,Landevieille,85,Pays de la Loire,52
1334,85121,Le Langon,85,Pays de la Loire,52
1335,85123,Liez,85,Pays de la Loire,52
1336,85125,Loge-Fougereuse,85,Pays de la Loire,52
1337,85126,Longèves,85,Pays de la Loire,52
1338,85127,Longeville-Sur-Mer,85,Pays de la Loire,52
1339,85128,Luçon,85,Pays de la Loire,52
1340,85129,Les Lucs-Sur-Boulogne,85,Pays de la Loire,52
1341,85130,Maché,85,Pays de la Loire,52
1342,85131,Les Magnils-Reigniers,85,Pays de la Loire,52
1343,85132,Maillé,85,Pays de la Loire,52
1344,85133,Maillezais,85,Pays de la Loire,52
1345,85134,Mallièvre,85,Pays de la Loire,52
1346,85135,Mareuil-Sur-Lay-Dissais,85,Pays de la Loire,52
1347,85136,Marillet,85,Pays de la Loire,52
1348,85137,Marsais-Sainte-Radégonde,85,Pays de la Loire,52
1349,85138,Martinet,85,Pays de la Loire,52
1350,85139,Le Mazeau,85,Pays de la Loire,52
1351,85140,La Meilleraie-Tillay,85,Pays de la Loire,52
1352,85141,Menomblet,85,Pays de la Loire,52
1353,85142,La Merlatière,85,Pays de la Loire,52
1354,85143,Mervent,85,Pays de la Loire,52
1355,85144,Mesnard-La-Barotière,85,Pays de la Loire,52
1356,85145,Monsireigne,85,Pays de la Loire,52
1357,85146,Montaigu-Vendée,85,Pays de la Loire,52
1358,85147,Montournais,85,Pays de la Loire,52
1359,85148,Montreuil,85,Pays de la Loire,52
1360,85149,Moreilles,85,Pays de la Loire,52
1361,85150,Mormaison,85,Pays de la Loire,52
1362,85151,Mortagne-Sur-Sèvre,85,Pays de la Loire,52
1363,85152,Les Achards,85,Pays de la Loire,52
1364,85153,Mouchamps,85,Pays de la Loire,52
1365,85154,Mouilleron-Saint-Germain,85,Pays de la Loire,52
1366,85155,Mouilleron-Le-Captif,85,Pays de la Loire,52
1367,85156,Moutiers-Les-Mauxfaits,85,Pays de la Loire,52
1368,85157,Moutiers-Sur-Le-Lay,85,Pays de la Loire,52
1369,85158,Mouzeuil-Saint-Martin,85,Pays de la Loire,52
1370,85159,Nalliers,85,Pays de la Loire,52
1371,85160,Nesmy,85,Pays de la Loire,52
1372,85161,Nieul-Le-Dolent,85,Pays de la Loire,52
1373,85162,Rives-D'Autise,85,Pays de la Loire,52
1374,85163,Noirmoutier-En-L'Ile,85,Pays de la Loire,52
1375,85164,Notre-Dame-De-Monts,85,Pays de la Loire,52
1376,85165,L'Oie,85,Pays de la Loire,52
1377,85166,Olonne-Sur-Mer,85,Pays de la Loire,52
1378,85167,L'Orbrie,85,Pays de la Loire,52
1379,85168,Oulmes,85,Pays de la Loire,52
1380,85169,Palluau,85,Pays de la Loire,52
1381,85171,Péault,85,Pays de la Loire,52
1382,85172,Le Perrier,85,Pays de la Loire,52
1383,85174,Petosse,85,Pays de la Loire,52
1384,85175,Les Pineaux,85,Pays de la Loire,52
1385,85176,Pissotte,85,Pays de la Loire,52
1386,85177,Les Velluire-Sur-Vendée,85,Pays de la Loire,52
1387,85178,Le Poiré-Sur-Vie,85,Pays de la Loire,52
1388,85179,Poiroux,85,Pays de la Loire,52
1389,85180,La Pommeraie-Sur-S?Vre,85,Pays de la Loire,52
1390,85181,Pouillé,85,Pays de la Loire,52
1391,85182,Pouzauges,85,Pays de la Loire,52
1392,85184,Puy-De-Serre,85,Pays de la Loire,52
1393,85185,Puyravault,85,Pays de la Loire,52
1394,85186,La Rabatelière,85,Pays de la Loire,52
1395,85187,Réaumur,85,Pays de la Loire,52
1396,85188,La Réorthe,85,Pays de la Loire,52
1397,85189,Notre-Dame-De-Riez,85,Pays de la Loire,52
1398,85190,Rocheservière,85,Pays de la Loire,52
1399,85191,La Roche-Sur-Yon,85,Pays de la Loire,52
1400,85192,Rochetrejoux,85,Pays de la Loire,52
1401,85193,Rosnay,85,Pays de la Loire,52
1402,85194,Les Sables-D'Olonne,85,Pays de la Loire,52
1403,85196,Saint-André-Goule-D'Oie,85,Pays de la Loire,52
1404,85197,Montréverd,85,Pays de la Loire,52
1405,85198,Saint-Aubin-Des-Ormeaux,85,Pays de la Loire,52
1406,85199,Saint-Aubin-La-Plaine,85,Pays de la Loire,52
1407,85200,Saint-Avaugourd-Des-Landes,85,Pays de la Loire,52
1408,85201,Saint-Benoist-Sur-Mer,85,Pays de la Loire,52
1409,85202,Sainte-Cécile,85,Pays de la Loire,52
1410,85204,Saint-Christophe-Du-Ligneron,85,Pays de la Loire,52
1411,85205,Saint-Cyr-Des-Gâts,85,Pays de la Loire,52
1412,85206,Saint-Cyr-En-Talmondais,85,Pays de la Loire,52
1413,85207,Saint-Denis-Du-Payré,85,Pays de la Loire,52
1414,85208,Saint-Denis-La-Chevasse,85,Pays de la Loire,52
1415,85209,Saint-Etienne-De-Brillouet,85,Pays de la Loire,52
1416,85210,Saint-Etienne-Du-Bois,85,Pays de la Loire,52
1417,85211,Sainte-Flaive-Des-Loups,85,Pays de la Loire,52
1418,85212,Sainte-Florence,85,Pays de la Loire,52
1419,85213,Rives De L'Yon,85,Pays de la Loire,52
1420,85214,Sainte-Foy,85,Pays de la Loire,52
1421,85215,Saint-Fulgent,85,Pays de la Loire,52
1422,85216,Sainte-Gemme-La-Plaine,85,Pays de la Loire,52
1423,85217,Saint-Georges-De-Montaigu,85,Pays de la Loire,52
1424,85218,Saint-Georges-De-Pointindoux,85,Pays de la Loire,52
1425,85219,Saint-Germain-L'Aiguiller,85,Pays de la Loire,52
1426,85220,Saint-Germain-De-Prinçay,85,Pays de la Loire,52
1427,85221,Saint-Gervais,85,Pays de la Loire,52
1428,85222,Saint-Gilles-Croix-De-Vie,85,Pays de la Loire,52
1429,85223,Sainte-Hermine,85,Pays de la Loire,52
1430,85224,Saint-Hilaire-De-Loulay,85,Pays de la Loire,52
1431,85226,Saint-Hilaire-De-Riez,85,Pays de la Loire,52
1432,85227,Saint-Hilaire-Des-Loges,85,Pays de la Loire,52
1433,85229,Saint-Hilaire-De-Voust,85,Pays de la Loire,52
1434,85231,Saint-Hilaire-La-Forêt,85,Pays de la Loire,52
1435,85232,Saint-Hilaire-Le-Vouhis,85,Pays de la Loire,52
1436,85233,Saint-Jean-De-Beugné,85,Pays de la Loire,52
1437,85234,Saint-Jean-De-Monts,85,Pays de la Loire,52
1438,85235,Saint-Juire-Champgillon,85,Pays de la Loire,52
1439,85236,Saint-Julien-Des-Landes,85,Pays de la Loire,52
1440,85237,Saint-Laurent-De-La-Salle,85,Pays de la Loire,52
1441,85238,Saint-Laurent-Sur-Sèvre,85,Pays de la Loire,52
1442,85239,Saint-Maixent-Sur-Vie,85,Pays de la Loire,52
1443,85240,Saint-Malô-Du-Bois,85,Pays de la Loire,52
1444,85242,Saint-Mars-La-Réorthe,85,Pays de la Loire,52
1445,85243,Brem-Sur-Mer,85,Pays de la Loire,52
1446,85244,Saint-Martin-De-Fraigneau,85,Pays de la Loire,52
1447,85245,Saint-Martin-Des-Fontaines,85,Pays de la Loire,52
1448,85246,Saint-Martin-Des-Noyers,85,Pays de la Loire,52
1449,85247,Saint-Martin-Des-Tilleuls,85,Pays de la Loire,52
1450,85248,Saint-Martin-Lars-En-Sainte-Hermine,85,Pays de la Loire,52
1451,85250,Saint-Mathurin,85,Pays de la Loire,52
1452,85251,Saint-Maurice-Des-Noues,85,Pays de la Loire,52
1453,85252,Saint-Maurice-Le-Girard,85,Pays de la Loire,52
1454,85254,Saint-Mesmin,85,Pays de la Loire,52
1455,85255,Saint-Michel-En-L'Herm,85,Pays de la Loire,52
1456,85256,Saint-Michel-Le-Cloucq,85,Pays de la Loire,52
1457,85257,Saint-Michel-Mont-Mercure,85,Pays de la Loire,52
1458,85259,Saint-Paul-En-Pareds,85,Pays de la Loire,52
1459,85260,Saint-Paul-Mont-Penit,85,Pays de la Loire,52
1460,85261,Sainte-Pexine,85,Pays de la Loire,52
1461,85262,Saint-Philbert-De-Bouaine,85,Pays de la Loire,52
1462,85264,Saint-Pierre-Du-Chemin,85,Pays de la Loire,52
1463,85265,Saint-Pierre-Le-Vieux,85,Pays de la Loire,52
1464,85266,Saint-Prouant,85,Pays de la Loire,52
1465,85267,Sainte-Radégonde-Des-Noyers,85,Pays de la Loire,52
1466,85268,Saint-Révérend,85,Pays de la Loire,52
1467,85269,Saint-Sigismond,85,Pays de la Loire,52
1468,85271,Saint-Sulpice-En-Pareds,85,Pays de la Loire,52
1469,85272,Saint-Sulpice-Le-Verdon,85,Pays de la Loire,52
1470,85273,Saint-Urbain,85,Pays de la Loire,52
1471,85274,Saint-Valérien,85,Pays de la Loire,52
1472,85276,Saint-Vincent-Sterlanges,85,Pays de la Loire,52
1473,85277,Saint-Vincent-Sur-Graon,85,Pays de la Loire,52
1474,85278,Saint-Vincent-Sur-Jard,85,Pays de la Loire,52
1475,85279,Saligny,85,Pays de la Loire,52
1476,85280,Sallertaine,85,Pays de la Loire,52
1477,85281,Sérigné,85,Pays de la Loire,52
1478,85282,Sigournais,85,Pays de la Loire,52
1479,85284,Soullans,85,Pays de la Loire,52
1480,85285,Le Tablier,85,Pays de la Loire,52
1481,85286,La Taillée,85,Pays de la Loire,52
1482,85287,Tallud-Sainte-Gemme,85,Pays de la Loire,52
1483,85288,Talmont-Saint-Hilaire,85,Pays de la Loire,52
1484,85289,La Tardière,85,Pays de la Loire,52
1485,85290,Thiré,85,Pays de la Loire,52
1486,85291,Thorigny,85,Pays de la Loire,52
1487,85292,Thouarsais-Bouildroux,85,Pays de la Loire,52
1488,85293,Tiffauges,85,Pays de la Loire,52
1489,85294,La Tranche-Sur-Mer,85,Pays de la Loire,52
1490,85295,Treize-Septiers,85,Pays de la Loire,52
1491,85296,Treize-Vents,85,Pays de la Loire,52
1492,85297,Triaize,85,Pays de la Loire,52
1493,85298,Vairé,85,Pays de la Loire,52
1494,85299,Velluire,85,Pays de la Loire,52
1495,85300,Venansault,85,Pays de la Loire,52
1496,85301,Vendrennes,85,Pays de la Loire,52
1497,85302,Chanverrie,85,Pays de la Loire,52
1498,85303,Vix,85,Pays de la Loire,52
1499,85304,Vouillé-Les-Marais,85,Pays de la Loire,52
1500,85305,Vouvant,85,Pays de la Loire,52
1501,85306,Xanton-Chassenon,85,Pays de la Loire,52
1502,85307,La Faute-Sur-Mer,85,Pays de la Loire,52
