id_election,annee,code_commune,population_totale,revenu_median,taux_pauvrete,taux_chomage,nb_entreprises,taux_faits_securite_pour_mille
2022_legi_t1,2022,72113,746,28160,,2.474374,15,0
2022_legi_t1,2022,72114,250,25820,,5.656984,12,0
2022_legi_t1,2022,72115,942,24280,,7.056994,26,0
2022_legi_t1,2022,72118,1433,24670,,8.502825,31,0
2022_legi_t1,2022,72119,1062,28120,,6.600409,14,0
2022_legi_t1,2022,72120,225,25660,,8.805031,7,0
2022_legi_t1,2022,72121,318,25090,,4.852135,10,0
2022_legi_t1,2022,72122,1076,25760,,3.651666,16,0
2022_legi_t1,2022,72123,61,,,7.692308,1,0
2022_legi_t1,2022,72124,4818,24770,11,8.086265,143,0.998641
2022_legi_t1,2022,72125,304,24740,,2.687952,10,0
2022_legi_t1,2022,72126,290,24330,,9.910582,11,0
2022_legi_t1,2022,72127,1852,27840,,4.984241,16,0
2022_legi_t1,2022,72128,526,24390,,8.378554,10,0
2022_legi_t1,2022,72129,905,26830,,4.235195,14,0
2022_legi_t1,2022,72130,736,29030,,3.246497,13,0
2022_legi_t1,2022,72131,577,25100,,5.76501,10,0
2022_legi_t1,2022,72132,8769,23720,18,10.007644,401,1.440692
2022_legi_t1,2022,72133,1543,28910,,4.156045,22,0
2022_legi_t1,2022,72134,525,24260,,9.176452,12,0
2022_legi_t1,2022,72135,600,24670,,5.499144,6,0
2022_legi_t1,2022,72136,309,26510,,6.463598,8,0
2022_legi_t1,2022,72137,2189,26010,,5.040386,36,
2022_legi_t1,2022,72138,2909,23250,,10.023191,104,0
2022_legi_t1,2022,72139,995,24100,,7.001763,25,0
2022_legi_t1,2022,72141,889,25040,,7.823707,16,0
2022_legi_t1,2022,72142,141,23940,,9.89011,6,0
2022_legi_t1,2022,72143,1941,23840,,10.226638,64,0
2022_legi_t1,2022,72144,339,23710,,8.252987,11,0
2022_legi_t1,2022,72145,384,23830,,8.055077,10,0
2022_legi_t1,2022,72146,3200,27470,,3.293666,56,0
2022_legi_t1,2022,72147,1285,26700,,5.324479,24,0
2022_legi_t1,2022,72148,80,,,5.769231,5,0
2022_legi_t1,2022,72149,597,25210,,5.4272,24,0
2022_legi_t1,2022,72150,1275,27340,,3.520399,36,0
2022_legi_t1,2022,72151,1142,25320,,5.38065,21,0
2022_legi_t1,2022,72152,412,26330,,4.10171,5,0
2022_legi_t1,2022,72153,552,22820,,13.895517,15,0
2022_legi_t1,2022,72154,15081,24300,16,9.285912,555,4.115604
2022_legi_t1,2022,72155,4260,27340,,4.434608,80,0
2022_legi_t1,2022,72156,920,25110,,7.019716,14,0
2022_legi_t1,2022,72157,695,28000,,5.734391,7,0
2022_legi_t1,2022,72158,817,24280,,7.611903,19,0
2022_legi_t1,2022,72160,585,25400,,6.570854,13,0
2022_legi_t1,2022,72161,938,24260,,7.682146,16,0
2022_legi_t1,2022,72163,484,25590,,7.753035,9,0
2022_legi_t1,2022,72164,65,,,0,1,0
2022_legi_t1,2022,72165,1937,26120,,5.382871,19,0
2022_legi_t1,2022,72166,295,25470,,4.681421,10,0
2022_legi_t1,2022,72167,703,25990,,5.95537,20,0
2022_legi_t1,2022,72168,2100,23680,,9.532195,74,0
2022_legi_t1,2022,72169,1496,27340,,4.749759,30,0
2022_legi_t1,2022,72170,175,22920,,8.490566,8,0
2022_legi_t1,2022,72171,104,,,7.272727,4,0
2022_legi_t1,2022,72172,1454,24680,,5.435732,30,0
2022_legi_t1,2022,72173,1233,25610,,5.951852,42,0
2022_legi_t1,2022,72174,105,,,9.722222,7,0
2022_legi_t1,2022,72175,1524,24070,,7.806634,48,0
2022_legi_t1,2022,72176,4016,22820,17,8.968297,157,2.492677
2022_legi_t1,2022,72177,336,25040,,5.363016,8,0
2022_legi_t1,2022,72178,197,22890,,7.258065,7,0
2022_legi_t1,2022,72179,1881,22980,,9.101792,40,0
2022_legi_t1,2022,72180,5080,21870,23,13.4134,199,0
2022_legi_t1,2022,72181,145182,23610,22.9,12.243415,4806,3.08163
2022_legi_t1,2022,72182,1550,24440,,5.381585,36,0
2022_legi_t1,2022,72183,1063,23230,,8.442268,34,0
2022_legi_t1,2022,72184,346,26440,,4.596517,21,0
2022_legi_t1,2022,72185,658,24610,,7.114915,8,0
2022_legi_t1,2022,72186,879,24910,,5.094725,32,0
2022_legi_t1,2022,72187,1618,24200,,7.398008,22,0
2022_legi_t1,2022,72188,159,26270,,5.494505,3,0
2022_legi_t1,2022,72189,2038,22490,,9.148156,80,
2022_legi_t1,2022,72190,287,26770,,6.589726,9,0
2022_legi_t1,2022,72191,3186,24330,,5.43799,67,0
2022_legi_t1,2022,72192,105,24730,,1.754386,2,0
2022_legi_t1,2022,72193,446,25940,,2.844006,14,0
2022_legi_t1,2022,72194,272,23940,,5.706304,7,0
2022_legi_t1,2022,72195,1853,25110,,7.117244,27,0
2022_legi_t1,2022,72196,735,24280,,7.556326,13,0
2022_legi_t1,2022,72197,679,25340,,4.37412,11,0
2022_legi_t1,2022,72198,2631,29340,,4.752699,65,0
2022_legi_t1,2022,72199,266,26090,,5.374556,14,0
2022_legi_t1,2022,72200,3699,26990,,4.815351,79,2.135824
2022_legi_t1,2022,72201,234,23150,,6.77922,5,0
2022_legi_t1,2022,72202,207,23580,,2.189781,7,0
2022_legi_t1,2022,72204,517,25280,,9.85276,21,0
2022_legi_t1,2022,72205,1833,25750,,5.537691,33,0
2022_legi_t1,2022,72208,369,25160,,5.930384,28,0
2022_legi_t1,2022,72209,313,23670,,7.467477,8,0
2022_legi_t1,2022,72210,299,24850,,11.086524,8,0
2022_legi_t1,2022,72211,633,22740,,7.725832,22,0
2022_legi_t1,2022,72212,697,23920,,7.205108,15,0
2022_legi_t1,2022,72213,5299,25520,,8.452788,112,5.017911
2022_legi_t1,2022,72214,12,,,0,1,0
2022_legi_t1,2022,72215,1023,24270,,10.656139,22,0
2022_legi_t1,2022,72216,593,24970,,8.406908,12,0
2022_legi_t1,2022,72217,2463,29610,,4.788516,70,0
2022_legi_t1,2022,72218,302,25420,,4.547781,5,0
2022_legi_t1,2022,72219,768,26080,,5.400552,29,0
2022_legi_t1,2022,72220,876,24550,,4.699567,12,0
2022_legi_t1,2022,72221,361,23270,,14.205739,7,0
2022_legi_t1,2022,72222,255,24770,,8.260174,7,0
2022_legi_t1,2022,72223,2585,24530,,5.726402,78,0
2022_legi_t1,2022,72224,529,25250,,4.151156,6,0
2022_legi_t1,2022,72225,671,24730,,6.952173,16,0
2022_legi_t1,2022,72226,1325,25420,,5.498537,22,0
2022_legi_t1,2022,72227,33,,,4.347826,4,0
2022_legi_t1,2022,72228,1998,25950,,4.33324,45,0
2022_legi_t1,2022,72229,449,22340,,6.861303,8,0
2022_legi_t1,2022,72230,1038,27060,,7.892033,16,0
2022_legi_t1,2022,72231,5367,26780,,5.88368,101,0
2022_legi_t1,2022,72232,707,26150,,6.829915,5,0
2022_legi_t1,2022,72233,71,,,7.317073,1,0
2022_legi_t1,2022,72234,346,24520,,6.990143,7,0
2022_legi_t1,2022,72235,373,23660,,5.841784,17,0
2022_legi_t1,2022,72236,191,29700,,6.349206,5,0
2022_legi_t1,2022,72237,505,25230,,6.011986,7,0
2022_legi_t1,2022,72238,74,,,0,1,0
2022_legi_t1,2022,72239,597,26150,,6.662515,20,0
2022_legi_t1,2022,72241,2928,25880,,5.719364,87,0
2022_legi_t1,2022,72243,1614,24430,,6.239522,34,0
2022_legi_t1,2022,72244,2900,25340,,5.8791,53,0
2022_legi_t1,2022,72245,669,24390,,7.193316,7,0
2022_legi_t1,2022,72246,193,25310,,4.255319,3,0
2022_legi_t1,2022,72247,1333,29410,,4.995745,27,0
2022_legi_t1,2022,72248,808,24110,,9.753365,16,0
2022_legi_t1,2022,72249,805,26710,,4.895837,13,0
2022_legi_t1,2022,72250,160,26740,,8.490566,7,0
2022_legi_t1,2022,72251,390,25670,,9.791086,8,0
2022_legi_t1,2022,72252,1108,24300,,8.484542,28,0
2022_legi_t1,2022,72253,2546,27540,,5.825561,74,0
2022_legi_t1,2022,72254,263,25030,,5.511761,9,0
2022_legi_t1,2022,72255,791,23740,,10.879268,16,0
2022_legi_t1,2022,72256,808,23950,,6.474533,20,0
2022_legi_t1,2022,72257,2352,32460,,3.399507,72,0
2022_legi_t1,2022,72259,270,25880,,6.12282,14,0
2022_legi_t1,2022,72260,3492,27920,,4.973999,181,6.052455
2022_legi_t1,2022,72261,301,27010,,4.596319,9,0
2022_legi_t1,2022,72262,2052,24130,,7.330372,70,0
2022_legi_t1,2022,72264,12194,21680,23,10.866461,441,3.003883
2022_legi_t1,2022,72265,246,22280,,10.487852,9,0
2022_legi_t1,2022,72266,764,25590,,10.256175,14,0
2022_legi_t1,2022,72267,916,25670,,6.330266,18,0
2022_legi_t1,2022,72268,709,24930,,7.62278,3,0
2022_legi_t1,2022,72269,2969,23240,,9.640936,129,
2022_legi_t1,2022,72270,185,26880,,0,4,0
2022_legi_t1,2022,72271,881,24600,,5.471086,10,0
2022_legi_t1,2022,72272,326,24680,,4.038465,5,0
2022_legi_t1,2022,72273,231,24640,,11.029412,4,0
2022_legi_t1,2022,72274,214,25500,,5.839416,8,0
2022_legi_t1,2022,72275,1517,27190,,3.350583,24,0
2022_legi_t1,2022,72276,1884,24020,,7.869252,47,0
2022_legi_t1,2022,72277,113,26450,,1.315789,1,0
2022_legi_t1,2022,72278,750,23170,,8.250527,24,0
2022_legi_t1,2022,72279,171,23220,,9.473684,5,0
2022_legi_t1,2022,72280,2228,28730,,4.437364,24,0
2022_legi_t1,2022,72281,450,24510,,10.783116,10,0
2022_legi_t1,2022,72282,519,22970,,6.323849,17,0
2022_legi_t1,2022,72283,346,22590,,14.314834,16,0
2022_legi_t1,2022,72286,392,26070,,6.038775,5,0
2022_legi_t1,2022,72287,,,,4.610619,,
2022_legi_t1,2022,72289,1964,25660,,5.557625,52,0
2022_legi_t1,2022,72290,1810,25430,,5.097821,23,0
2022_legi_t1,2022,72291,955,23600,,7.436119,20,0
2022_legi_t1,2022,72292,225,27420,,2.208047,4,0
2022_legi_t1,2022,72293,612,25970,,5.536603,5,0
2022_legi_t1,2022,72294,474,24870,,13.258466,24,0
2022_legi_t1,2022,72295,511,26210,,3.171682,15,0
2022_legi_t1,2022,72296,741,25700,,9.90275,9,0
2022_legi_t1,2022,72297,536,25440,,3.121048,8,0
2022_legi_t1,2022,72298,,,,4.416179,,
2022_legi_t1,2022,72299,2471,25350,,6.715469,33,2.794753
2022_legi_t1,2022,72300,2712,26070,,7.215334,63,0
2022_legi_t1,2022,72302,172,26460,,4.385965,3,0
2022_legi_t1,2022,72303,740,23830,,9.086286,17,0
2022_legi_t1,2022,72305,914,24310,,6.845375,21,0
2022_legi_t1,2022,72306,1325,26370,,5.157073,18,0
2022_legi_t1,2022,72307,238,26650,,4.697987,3,0
2022_legi_t1,2022,72308,2090,26480,,5.904382,41,0
2022_legi_t1,2022,72309,276,24040,,8.098442,4,0
2022_legi_t1,2022,72310,2002,31410,,4.694663,67,0
2022_legi_t1,2022,72311,339,22090,,8.061404,6,0
2022_legi_t1,2022,72312,225,24380,,5.384615,7,0
2022_legi_t1,2022,72313,212,26140,,3.252033,2,0
2022_legi_t1,2022,72314,363,24020,,8.496397,11,0
2022_legi_t1,2022,72315,832,24430,,10.455715,15,0
2022_legi_t1,2022,72316,705,24150,,5.360503,17,0
2022_legi_t1,2022,72317,498,24670,,4.165436,14,0
2022_legi_t1,2022,72319,729,26210,,5.726289,13,0
2022_legi_t1,2022,72320,2773,30250,,3.76123,175,0
2022_legi_t1,2022,72321,499,25700,,5.681732,10,0
2022_legi_t1,2022,72322,223,27490,,7.875111,10,0
2022_legi_t1,2022,72323,438,25640,,5.391357,12,0
2022_legi_t1,2022,72324,503,23910,,9.304724,9,0
2022_legi_t1,2022,72325,822,24010,,7.194833,24,0
2022_legi_t1,2022,72326,218,25620,,5.263158,6,0
2022_legi_t1,2022,72327,268,25540,,6.042904,8,0
2022_legi_t1,2022,72328,3865,29840,,5.070529,126,4.039238
2022_legi_t1,2022,72329,4042,27980,,4.143281,98,0
2022_legi_t1,2022,72330,447,22110,,5.716658,14,0
2022_legi_t1,2022,72331,584,24650,,10.722897,11,0
2022_legi_t1,2022,72332,599,24390,,10.292505,16,0
2022_legi_t1,2022,72333,432,23250,,9.53074,7,0
2022_legi_t1,2022,72334,2192,22320,,12.910449,112,0
2022_legi_t1,2022,72335,1080,26890,,5.441047,23,0
2022_legi_t1,2022,72336,1229,27470,,6.333082,108,0
2022_legi_t1,2022,72337,832,23240,,9.263137,18,0
2022_legi_t1,2022,72338,822,27320,,5.132871,8,0
2022_legi_t1,2022,72339,646,27920,,6.285221,8,0
2022_legi_t1,2022,72340,1237,26330,,4.644029,13,0
2022_legi_t1,2022,72341,604,27150,,6.124304,18,0
2022_legi_t1,2022,72342,160,29690,,8.537778,6,0
2022_legi_t1,2022,72343,606,24430,,6.304685,16,0
2022_legi_t1,2022,72344,2821,28110,,4.010366,74,
2022_legi_t1,2022,72345,339,26670,,5.071584,3,0
2022_legi_t1,2022,72346,4628,25460,,5.092744,111,0
2022_legi_t1,2022,72347,289,26050,,6.897308,8,0
2022_legi_t1,2022,72348,132,23990,,9.090909,2,0
2022_legi_t1,2022,72349,521,25830,,5.426101,9,0
2022_legi_t1,2022,72350,3043,26590,,4.870932,69,2.259439
2022_legi_t1,2022,72351,1017,25010,,4.222084,34,0
2022_legi_t1,2022,72352,143,23270,,3.658537,3,0
2022_legi_t1,2022,72353,215,27360,,3.623188,5,0
2022_legi_t1,2022,72354,165,24670,,5.714286,9,0
2022_legi_t1,2022,72355,119,,,12.307692,1,0
2022_legi_t1,2022,72356,398,23360,,5.002384,9,0
2022_legi_t1,2022,72357,741,24570,,5.351609,23,0
2022_legi_t1,2022,72358,1653,24170,,8.31683,43,0
2022_legi_t1,2022,72359,1412,26270,,6.645158,20,0
2022_legi_t1,2022,72360,1639,30000,,4.693166,42,0
2022_legi_t1,2022,72361,510,23770,,9.184745,15,0
2022_legi_t1,2022,72362,169,26470,,10.185185,3,0
2022_legi_t1,2022,72363,1669,24560,,7.526451,53,0
2022_legi_t1,2022,72364,1383,24520,,9.338834,42,0
2022_legi_t1,2022,72366,304,25300,,6.094824,13,0
2022_legi_t1,2022,72367,778,24250,,6.636361,13,0
2022_legi_t1,2022,72368,287,25010,,6.055338,9,0
2022_legi_t1,2022,72369,586,24500,,9.567583,15,0
2022_legi_t1,2022,72370,339,22820,,7.304064,8,0
2022_legi_t1,2022,72372,77,,,4.166667,3,0
2022_legi_t1,2022,72373,2508,24840,,7.433661,101,0
2022_legi_t1,2022,72374,137,24310,,8.333333,4,0
2022_legi_t1,2022,72375,517,26050,,3.326433,16,0
2022_legi_t1,2022,72376,651,26210,,5.281877,19,0
2022_legi_t1,2022,72377,1035,25490,,4.878286,37,0
2022_legi_t1,2022,72378,1383,26070,,3.128525,33,0
2022_legi_t1,2022,72379,203,24660,,8.870968,10,0
2022_legi_t1,2022,72380,899,26080,,6.298342,23,0
2022_legi_t1,2022,72381,1350,26260,,4.093981,33,0
2022_legi_t1,2022,72382,1526,25580,,5.864886,30,0
2022_legi_t1,2022,72383,131,27000,,8.247423,2,0
2022_legi_t1,2022,72385,1734,25590,,4.638356,23,0
2022_legi_t1,2022,72386,4187,29910,,4.804884,92,12.85941
2022_legi_t1,2022,85001,2808,25770,,12.427606,165,1.77089
2022_legi_t1,2022,85002,2207,26180,,6.514595,66,0
2022_legi_t1,2022,85003,10218,26220,7,6.29241,392,1.681902
2022_legi_t1,2022,85004,2966,25740,,12.506621,76,0
2022_legi_t1,2022,85005,1035,25310,,5.825142,47,0
2022_legi_t1,2022,85006,2028,24780,,7.162917,55,0
2022_legi_t1,2022,85008,7129,26810,7,7.140857,164,1.941453
2022_legi_t1,2022,85009,1118,24350,,6.547501,17,0
2022_legi_t1,2022,85010,1408,25080,,7.596833,36,
2022_legi_t1,2022,85011,1790,27310,,6.992297,58,0
2022_legi_t1,2022,85012,2356,25590,,7.213147,112,0
2022_legi_t1,2022,85013,1551,26070,,2.81825,26,0
2022_legi_t1,2022,85014,1161,24160,,7.197764,29,0
2022_legi_t1,2022,85015,1654,26120,,5.178627,35,0
2022_legi_t1,2022,85016,2366,26040,,6.685537,66,0
2022_legi_t1,2022,85017,2406,25700,,3.580109,58,0
2022_legi_t1,2022,85018,3955,24610,,8.099528,149,0
2022_legi_t1,2022,85019,6239,26810,,5.478214,193,0
2022_legi_t1,2022,85020,4059,26570,,6.022489,91,5.670548
2022_legi_t1,2022,85021,,,,3.760206,,
2022_legi_t1,2022,85022,1320,25030,,10.947867,28,0
2022_legi_t1,2022,85023,449,25070,,4.767283,12,0
2022_legi_t1,2022,85024,2215,25020,,6.244014,39,0
2022_legi_t1,2022,85025,2295,25770,,4.310554,70,0
2022_legi_t1,2022,85026,1465,24990,,7.850916,53,0
2022_legi_t1,2022,85028,595,26280,,5.377684,11,0
2022_legi_t1,2022,85029,2169,24540,,6.326432,138,0
2022_legi_t1,2022,85031,3170,24570,,3.601463,83,0
2022_legi_t1,2022,85033,717,23840,,8.743849,16,0
2022_legi_t1,2022,85034,3471,25500,,4.719557,105,
2022_legi_t1,2022,85035,5139,28160,,9.4535,204,1.158357
2022_legi_t1,2022,85036,587,24790,,6.224545,12,0
2022_legi_t1,2022,85037,,,,,,
2022_legi_t1,2022,85038,2916,26670,,4.374523,62,0
2022_legi_t1,2022,85039,4015,25600,,3.719573,70,0
2022_legi_t1,2022,85040,1100,23790,,6.539531,21,0
2022_legi_t1,2022,85041,,,,,,
2022_legi_t1,2022,85042,1909,24010,,10.412984,54,0
2022_legi_t1,2022,85045,1103,25210,,7.059392,29,0
2022_legi_t1,2022,85046,3883,26420,,5.330039,125,
2022_legi_t1,2022,85047,22890,25830,10.4,8.891134,1078,2.218659
2022_legi_t1,2022,85049,1816,24330,,7.628661,33,0
2022_legi_t1,2022,85050,2041,23860,,6.674239,32,0
2022_legi_t1,2022,85051,8518,24630,11,7.251221,346,3.942135
2022_legi_t1,2022,85053,,,,,,
2022_legi_t1,2022,85054,1083,23930,,8.552178,14,0
2022_legi_t1,2022,85055,1108,25210,,4.624185,10,0
2022_legi_t1,2022,85056,394,24440,,5.062154,11,0
2022_legi_t1,2022,85058,792,27120,,7.316693,20,0
2022_legi_t1,2022,85059,2590,22720,,9.501667,124,5.706632
2022_legi_t1,2022,85061,1550,25950,,7.00074,23,0
2022_legi_t1,2022,85062,1144,24560,,6.119692,27,0
2022_legi_t1,2022,85064,2559,25850,,3.328795,71,0
2022_legi_t1,2022,85065,3648,25150,,5.936291,104,0
2022_legi_t1,2022,85066,847,24180,,5.585435,10,0
2022_legi_t1,2022,85067,1002,25610,,4.040125,46,0
2022_legi_t1,2022,85070,3416,25180,,8.628273,116,0
2022_legi_t1,2022,85071,3708,24800,,8.367383,83,0
2022_legi_t1,2022,85072,1047,24870,,3.287297,21,0
2022_legi_t1,2022,85073,1025,25320,,8.338492,26,0
2022_legi_t1,2022,85074,229,24260,,8,3,0
2022_legi_t1,2022,85076,5659,27940,,4.552603,144,0
2022_legi_t1,2022,85077,492,23010,,10.277792,8,0
2022_legi_t1,2022,85078,731,24460,,8.077435,24,0
2022_legi_t1,2022,85080,1757,25000,,7.517459,36,0
2022_legi_t1,2022,85081,4535,27360,,3.97543,163,0
2022_legi_t1,2022,85082,2984,25420,,6.145544,95,0
2022_legi_t1,2022,85083,1643,24800,,8.600679,66,0
2022_legi_t1,2022,85084,6835,25780,7,4.984316,377,1.023716
2022_legi_t1,2022,85086,1704,24630,,7.525835,42,0
2022_legi_t1,2022,85087,205,20510,,9.038899,5,0
2022_legi_t1,2022,85088,4978,28060,,5.893236,78,0.950683
2022_legi_t1,2022,85089,5411,26360,,5.838505,132,1.476411
2022_legi_t1,2022,85090,6401,24910,,6.351321,194,0
2022_legi_t1,2022,85092,13806,24230,17,9.290499,674,1.112837
2022_legi_t1,2022,85093,1242,25140,,3.91182,28,0
2022_legi_t1,2022,85094,1176,24430,,9.588862,41,0
2022_legi_t1,2022,85095,2128,24400,,4.42652,44,0
2022_legi_t1,2022,85096,5413,25600,,5.326724,161,0
2022_legi_t1,2022,85097,3223,25760,,4.561484,78,0
2022_legi_t1,2022,85098,1963,26660,,4.879962,29,0
2022_legi_t1,2022,85099,1144,25220,,6.4733,15,0
2022_legi_t1,2022,85100,2216,27060,,7.191367,62,0
2022_legi_t1,2022,85101,484,24470,,11.058044,8,0
2022_legi_t1,2022,85102,725,23410,,12.226087,6,0
2022_legi_t1,2022,85103,2216,25540,,6.171262,39,0
2022_legi_t1,2022,85104,910,25290,,10.850398,26,0
2022_legi_t1,2022,85105,516,22680,,8.775633,9,0
2022_legi_t1,2022,85106,1335,26470,,11.091425,111,0
2022_legi_t1,2022,85108,3437,26870,,6.136288,87,0
2022_legi_t1,2022,85109,16589,26010,8,5.822037,837,1.150468
2022_legi_t1,2022,85110,903,23270,,11.873111,27,0
2022_legi_t1,2022,85111,1505,23570,,11.175848,34,0
2022_legi_t1,2022,85112,2805,26850,,6.809613,80,0
2022_legi_t1,2022,85113,4887,26500,,9.057617,308,0
2022_legi_t1,2022,85114,3046,28440,,9.071193,146,1.314558
2022_legi_t1,2022,85115,647,24390,,4.746307,21,0
2022_legi_t1,2022,85116,483,25200,,11.435168,15,0
2022_legi_t1,2022,85117,601,25300,,5.266758,17,0
2022_legi_t1,2022,85118,2285,27090,,4.969882,44,0
2022_legi_t1,2022,85119,2572,26170,,4.03401,68,0
2022_legi_t1,2022,85120,1512,25400,,8.807324,36,0
2022_legi_t1,2022,85121,1050,23070,,7.701399,25,0
2022_legi_t1,2022,85123,296,24930,,7.807266,4,0
2022_legi_t1,2022,85125,383,23820,,6.459418,10,0
2022_legi_t1,2022,85126,1360,26360,,5.519865,27,0
2022_legi_t1,2022,85127,2442,27200,,7.99994,118,0.87457
2022_legi_t1,2022,85128,9450,24440,15,8.04001,424,2.273726
2022_legi_t1,2022,85129,3671,25760,,5.041776,88,0
2022_legi_t1,2022,85130,1754,25090,,6.962103,47,0
2022_legi_t1,2022,85131,1461,25220,,7.982475,26,0
2022_legi_t1,2022,85132,757,24960,,7.014743,21,0
2022_legi_t1,2022,85133,895,24100,,6.753922,48,0
2022_legi_t1,2022,85134,240,26070,,8.391305,3,0
2022_legi_t1,2022,85135,2773,24760,,9.40567,99,0
2022_legi_t1,2022,85136,124,21910,,16.666667,2,0
2022_legi_t1,2022,85137,526,25830,,4.670549,11,0
2022_legi_t1,2022,85138,1199,25350,,7.858321,14,0
2022_legi_t1,2022,85139,457,24130,,8.373937,13,0
2022_legi_t1,2022,85140,1489,25100,,5.122914,37,0
2022_legi_t1,2022,85141,681,23850,,7.218864,13,0
2022_legi_t1,2022,85142,1010,25460,,4.285275,16,0
2022_legi_t1,2022,85143,1073,24070,,8.125237,28,0
2022_legi_t1,2022,85144,1560,25940,,4.596364,26,0
2022_legi_t1,2022,85145,989,23520,,5.52298,20,0
2022_legi_t1,2022,85146,20754,27250,6.4,5.63024,908,2.316428
2022_legi_t1,2022,85147,1626,24750,,5.945546,31,0
2022_legi_t1,2022,85148,820,25470,,8.462797,11,0
2022_legi_t1,2022,85149,408,22620,,7.304311,10,0
2022_legi_t1,2022,85151,6065,26260,,4.730744,191,0
2022_legi_t1,2022,85152,5451,25800,,5.621657,251,0
2022_legi_t1,2022,85153,2986,24890,,4.357697,94,0
2022_legi_t1,2022,85154,1749,23830,,6.000417,52,0
2022_legi_t1,2022,85155,5209,28350,,4.389701,200,0
2022_legi_t1,2022,85156,2341,24420,,6.752095,92,0
2022_legi_t1,2022,85157,823,25080,,4.928619,20,0
2022_legi_t1,2022,85158,1211,23570,,8.13192,22,0
2022_legi_t1,2022,85159,2372,24510,,7.390023,70,0
2022_legi_t1,2022,85160,3056,26570,,3.901407,78,0
2022_legi_t1,2022,85161,2546,25880,,4.770741,61,0
2022_legi_t1,2022,85162,2054,25570,,5.607628,68,0
2022_legi_t1,2022,85163,4502,27310,,8.529483,413,0
2022_legi_t1,2022,85164,2293,26430,,10.062465,104,0
2022_legi_t1,2022,85167,801,26970,,7.151298,9,0
2022_legi_t1,2022,85169,1110,24140,,8.204535,32,0
2022_legi_t1,2022,85171,618,26390,,6.988832,15,0
2022_legi_t1,2022,85172,2210,25110,,6.166839,63,
2022_legi_t1,2022,85174,684,24150,,7.892979,14,0
2022_legi_t1,2022,85175,678,25380,,5.358766,9,0
2022_legi_t1,2022,85176,1144,26740,,4.673275,23,0
2022_legi_t1,2022,85177,1366,23420,,8.289693,28,0
2022_legi_t1,2022,85178,8637,26700,,4.078477,290,0.709975
2022_legi_t1,2022,85179,1234,24740,,6.946677,30,0
2022_legi_t1,2022,85181,643,24220,,8.701821,10,0
2022_legi_t1,2022,85182,5641,24930,10,7.219512,235,0
2022_legi_t1,2022,85184,318,23590,,11.542892,7,0
2022_legi_t1,2022,85185,646,25000,,8.804613,12,0
2022_legi_t1,2022,85186,1018,26220,,2.842118,22,0
2022_legi_t1,2022,85187,861,25280,,5.998151,21,0
2022_legi_t1,2022,85188,1157,24990,,6.100562,23,0
2022_legi_t1,2022,85189,2179,26080,,9.03887,51,0
2022_legi_t1,2022,85190,3571,24980,,4.511346,99,2.897617
2022_legi_t1,2022,85191,54699,25090,15.6,9.448295,2633,2.611185
2022_legi_t1,2022,85192,980,25260,,3.314687,18,0
2022_legi_t1,2022,85193,664,23740,,6.768228,14,0
2022_legi_t1,2022,85194,48740,28010,9.2,9.126895,2168,3.16256
2022_legi_t1,2022,85196,1942,25960,,3.053886,34,0
2022_legi_t1,2022,85197,3833,26180,,3.935959,84,0
2022_legi_t1,2022,85198,1382,26230,,4.408586,27,0
2022_legi_t1,2022,85199,533,23810,,6.215056,12,0
2022_legi_t1,2022,85200,1166,24860,,8.486526,17,0
2022_legi_t1,2022,85201,511,25190,,9.624831,13,0
2022_legi_t1,2022,85202,1587,25140,,8.032687,43,0
2022_legi_t1,2022,85204,2653,24610,,8.928956,82,0
2022_legi_t1,2022,85205,543,23500,,9.748107,8,0
2022_legi_t1,2022,85206,400,22990,,10.453862,9,0
2022_legi_t1,2022,85207,413,24670,,11.336026,4,0
2022_legi_t1,2022,85208,2425,26610,,3.636665,63,0
2022_legi_t1,2022,85209,613,24640,,6.929263,19,0
2022_legi_t1,2022,85210,2251,24000,,5.342594,52,0
2022_legi_t1,2022,85211,2547,26180,,6.416165,51,0
2022_legi_t1,2022,85213,4285,25930,,5.382985,125,0.842085
2022_legi_t1,2022,85214,2592,26730,,6.452164,71,0
2022_legi_t1,2022,85215,3924,25530,,5.191154,127,0
2022_legi_t1,2022,85216,2074,25600,,4.603088,90,0
2022_legi_t1,2022,85218,1820,26250,,5.186522,29,0
2022_legi_t1,2022,85220,1629,25240,,4.92522,32,0
2022_legi_t1,2022,85221,2752,24790,,5.460257,58,0
2022_legi_t1,2022,85222,8140,27450,8,10.208036,621,1.551284
2022_legi_t1,2022,85223,3593,24380,,8.012964,182,0
2022_legi_t1,2022,85226,12923,27070,10,8.856851,427,1.166726
2022_legi_t1,2022,85227,1904,24390,,7.151661,44,0
2022_legi_t1,2022,85229,628,23240,,3.819161,18,0
2022_legi_t1,2022,85231,824,25470,,10.905556,18,0
2022_legi_t1,2022,85232,1095,25000,,7.647759,27,0
2022_legi_t1,2022,85233,,,,3.699002,,
2022_legi_t1,2022,85234,8809,26700,12,10.143949,588,2.987162
2022_legi_t1,2022,85235,427,24480,,8.865697,10,0
2022_legi_t1,2022,85236,2018,25360,,7.582729,48,0
2022_legi_t1,2022,85237,394,24250,,9.916904,11,0
2022_legi_t1,2022,85238,3613,26260,,4.685917,106,0
